"species","dd long","dd lat","season","sex","group"
"Prionace glauca",12.098,39.7379,"SumAut","M","M_SumAut"
"Prionace glauca",12.204,39.7081,"SumAut","M","M_SumAut"
"Prionace glauca",11.952,39.5378,"SumAut","M","M_SumAut"
"Prionace glauca",11.866,39.623,"SumAut","M","M_SumAut"
"Prionace glauca",11.514,39.374,"SumAut","M","M_SumAut"
"Prionace glauca",12.168,40.0466,"SumAut","M","M_SumAut"
"Prionace glauca",12.49,39.7876,"SumAut","M","M_SumAut"
"Prionace glauca",12.476,39.738,"SumAut","M","M_SumAut"
"Prionace glauca",12.818,39.8319,"SumAut","M","M_SumAut"
"Prionace glauca",12.905,39.6696,"SumAut","M","M_SumAut"
"Prionace glauca",12.582,39.3988,"SumAut","M","M_SumAut"
"Prionace glauca",12.897,39.10279,"SumAut","M","M_SumAut"
"Prionace glauca",12.814,39.24207,"SumAut","M","M_SumAut"
"Prionace glauca",12.992,39.26237,"SumAut","M","M_SumAut"
"Prionace glauca",13.174,39.48181,"SumAut","M","M_SumAut"
"Prionace glauca",13.274,39.86229,"SumAut","M","M_SumAut"
"Prionace glauca",13.664,39.46991,"SumAut","M","M_SumAut"
"Prionace glauca",14.059,39.54644,"SumAut","M","M_SumAut"
"Prionace glauca",14.056,39.57404,"SumAut","M","M_SumAut"
"Prionace glauca",14.03,39.59858,"SumAut","M","M_SumAut"
"Prionace glauca",14.001,39.60815,"SumAut","M","M_SumAut"
"Prionace glauca",14.155,39.58322,"SumAut","M","M_SumAut"
"Prionace glauca",14.234,39.50058,"SumAut","M","M_SumAut"
"Prionace glauca",14.291,39.51597,"SumAut","M","M_SumAut"
"Prionace glauca",14.298,39.55965,"SumAut","M","M_SumAut"
"Prionace glauca",14.262,39.6599,"SumAut","M","M_SumAut"
"Prionace glauca",14.357,39.70117,"SumAut","M","M_SumAut"
"Prionace glauca",14.256,39.72643,"SumAut","M","M_SumAut"
"Prionace glauca",14.319,39.75317,"SumAut","M","M_SumAut"
"Prionace glauca",14.382,39.78,"SumAut","M","M_SumAut"
"Prionace glauca",14.485,39.66809,"SumAut","M","M_SumAut"
"Prionace glauca",14.07,39.79262,"SumAut","M","M_SumAut"
"Prionace glauca",14.017,39.81924,"SumAut","M","M_SumAut"
"Prionace glauca",14.002,39.76964,"SumAut","M","M_SumAut"
"Prionace glauca",14.619,39.73243,"SumAut","M","M_SumAut"
"Prionace glauca",14.71,39.71222,"SumAut","M","M_SumAut"
"Prionace glauca",14.663,39.68646,"SumAut","M","M_SumAut"
"Prionace glauca",14.68,39.66385,"SumAut","M","M_SumAut"
"Prionace glauca",14.595,39.63537,"SumAut","M","M_SumAut"
"Prionace glauca",14.666,39.69059,"SumAut","M","M_SumAut"
"Prionace glauca",14.723,39.6152,"SumAut","M","M_SumAut"
"Prionace glauca",14.833,39.639,"SumAut","M","M_SumAut"
"Prionace glauca",14.85,39.5173,"SumAut","M","M_SumAut"
"Prionace glauca",14.886,39.46347,"SumAut","M","M_SumAut"
"Prionace glauca",14.946,39.52373,"SumAut","M","M_SumAut"
"Prionace glauca",14.996,39.57403,"SumAut","M","M_SumAut"
"Prionace glauca",15.014,39.57129,"SumAut","M","M_SumAut"
"Prionace glauca",15.02,39.52347,"SumAut","M","M_SumAut"
"Prionace glauca",15.014,39.44113,"SumAut","M","M_SumAut"
"Prionace glauca",15.124,39.46998,"SumAut","M","M_SumAut"
"Prionace glauca",15.28,39.49356,"SumAut","M","M_SumAut"
"Prionace glauca",15.204,39.465,"SumAut","M","M_SumAut"
"Prionace glauca",15.253,39.37357,"SumAut","M","M_SumAut"
"Prionace glauca",15.355,39.33254,"SumAut","M","M_SumAut"
"Prionace glauca",15.139,39.38115,"SumAut","M","M_SumAut"
"Prionace glauca",15.069,39.3081,"SumAut","M","M_SumAut"
"Prionace glauca",15.122,39.68775,"SumAut","M","M_SumAut"
"Prionace glauca",15.074,39.8543,"SumAut","M","M_SumAut"
"Prionace glauca",15.203,39.80064,"SumAut","M","M_SumAut"
"Prionace glauca",15.122,39.68775,"SumAut","M","M_SumAut"
"Prionace glauca",14.398,39.27792,"SumAut","M","M_SumAut"
"Prionace glauca",14.37,39.1998,"SumAut","M","M_SumAut"
"Prionace glauca",14.638,39.19689,"SumAut","M","M_SumAut"
"Prionace glauca",14.53,39.2619,"SumAut","M","M_SumAut"
"Prionace glauca",14.649,38.9729,"SumAut","M","M_SumAut"
"Prionace glauca",14.674,38.68964,"SumAut","M","M_SumAut"
"Prionace glauca",14.382,38.59883,"SumAut","M","M_SumAut"
"Prionace glauca",14.213,40.2152,"SumAut","M","M_SumAut"
"Prionace glauca",14.288,39.9971,"SumAut","M","M_SumAut"
"Prionace glauca",13.926,40.4123,"SumAut","M","M_SumAut"
"Prionace glauca",13.931,40.3346,"SumAut","M","M_SumAut"
"Prionace glauca",13.616,40.3558,"SumAut","M","M_SumAut"
"Prionace glauca",13.583,40.38052,"SumAut","M","M_SumAut"
"Prionace glauca",13.555,40.43962,"SumAut","M","M_SumAut"
"Prionace glauca",13.603,40.5195,"SumAut","M","M_SumAut"
"Prionace glauca",13.501,40.43041,"SumAut","M","M_SumAut"
"Prionace glauca",13.379,40.41879,"SumAut","M","M_SumAut"
"Prionace glauca",12.676,40.5143,"SumAut","M","M_SumAut"
"Prionace glauca",12.575,40.5265,"SumAut","M","M_SumAut"
"Prionace glauca",12.454,40.5424,"SumAut","M","M_SumAut"
"Prionace glauca",12.348,40.5783,"SumAut","M","M_SumAut"
"Prionace glauca",12.162,40.5552,"SumAut","M","M_SumAut"
"Prionace glauca",3.500338,42.609767,"SumAut","M","M_SumAut"
"Prionace glauca",3.500338,42.609767,"SumAut","M","M_SumAut"
"Prionace glauca",3.80145,43.178042,"SumAut","M","M_SumAut"
"Prionace glauca",3.80145,43.178042,"SumAut","M","M_SumAut"
"Prionace glauca",3.80145,43.178042,"SumAut","M","M_SumAut"
"Prionace glauca",3.3658,42.7594,"SumAut","M","M_SumAut"
"Prionace glauca",3.3658,42.7594,"SumAut","M","M_SumAut"
"Prionace glauca",3.3658,42.7594,"SumAut","M","M_SumAut"
"Prionace glauca",3.78355,43.201287,"SumAut","M","M_SumAut"
"Prionace glauca",3.957754,42.926392,"SumAut","M","M_SumAut"
"Prionace glauca",3.957754,42.926392,"SumAut","M","M_SumAut"
"Prionace glauca",3.957754,42.926392,"SumAut","M","M_SumAut"
"Prionace glauca",3.909229,43.081483,"SumAut","M","M_SumAut"
"Prionace glauca",3.853438,42.881925,"SumAut","M","M_SumAut"
"Prionace glauca",3.853438,42.881925,"SumAut","M","M_SumAut"
"Prionace glauca",3.853438,42.881925,"SumAut","M","M_SumAut"
"Prionace glauca",3.853438,42.881925,"SumAut","M","M_SumAut"
"Prionace glauca",3.854183,43.162104,"SumAut","M","M_SumAut"
"Prionace glauca",3.742683,43.27605,"SumAut","M","M_SumAut"
"Prionace glauca",3.744533,43.27513,"SumAut","M","M_SumAut"
"Prionace glauca",3.744533,43.27513,"SumAut","M","M_SumAut"
"Prionace glauca",6.152617,42.87177,"SumAut","M","M_SumAut"
"Prionace glauca",15.77855,42.18835,"SumAut","M","M_SumAut"
"Prionace glauca",15.8601,42.3472333333333,"SumAut","M","M_SumAut"
"Prionace glauca",18.7320833333333,40.9472666666667,"SumAut","M","M_SumAut"
"Prionace glauca",18.6715,41.0886333333333,"SumAut","M","M_SumAut"
"Prionace glauca",18.6028833333333,41.4598166666667,"SumAut","M","M_SumAut"
"Prionace glauca",18.6667333333333,41.2081333333333,"SumAut","M","M_SumAut"
"Prionace glauca",18.64695,41.2356833333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.5184666666667,41.4477833333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.60925,41.4401,"SumAut","M","M_SumAut"
"Prionace glauca",17.9701166666667,41.3196,"SumAut","M","M_SumAut"
"Prionace glauca",16.8765,41.975,"SumAut","M","M_SumAut"
"Prionace glauca",16.7148333333333,42.0858333333333,"SumAut","M","M_SumAut"
"Prionace glauca",16.79665,42.2460833333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.31275,41.3664,"SumAut","M","M_SumAut"
"Prionace glauca",15.77045,42.6274,"SumAut","M","M_SumAut"
"Prionace glauca",15.6860333333333,42.6623666666667,"SumAut","M","M_SumAut"
"Prionace glauca",17.1674833333333,41.7153166666667,"SumAut","M","M_SumAut"
"Prionace glauca",17.3221166666667,41.4800333333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.3379833333333,41.4562333333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.3549833333333,41.4321833333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.26635,41.2811166666667,"SumAut","M","M_SumAut"
"Prionace glauca",17.3536166666667,41.1965833333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.3841666666667,41.1656333333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.3833666666667,41.1542666666667,"SumAut","M","M_SumAut"
"Prionace glauca",17.4607166666667,41.1370833333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.4946,41.1014666666667,"SumAut","M","M_SumAut"
"Prionace glauca",17.104,41.8541666666667,"SumAut","M","M_SumAut"
"Prionace glauca",17.279,41.6236666666667,"SumAut","M","M_SumAut"
"Prionace glauca",17.4347166666667,41.4297333333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.4817333333333,41.3585666666667,"SumAut","M","M_SumAut"
"Prionace glauca",17.2547,41.8826666666667,"SumAut","M","M_SumAut"
"Prionace glauca",17.28625,41.8428833333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.4439666666667,41.56655,"SumAut","M","M_SumAut"
"Prionace glauca",17.5637333333333,41.2966833333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.5791333333333,41.2732833333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.3993833333333,41.4129,"SumAut","M","M_SumAut"
"Prionace glauca",17.4574666666667,41.4925166666667,"SumAut","M","M_SumAut"
