"species","dd long","dd lat","season","sex","group"
"Prionace glauca",17.5,41.55,"AutWin","M","M_AutWin"
"Prionace glauca",17.5,41.55,"AutWin","M","M_AutWin"
"Prionace glauca",17.6,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.725,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.725,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.725,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.775,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.775,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.85,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.9,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.9,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.9,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.9,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.925,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",18,41.675,"AutWin","M","M_AutWin"
"Prionace glauca",18.075,41.7,"AutWin","M","M_AutWin"
"Prionace glauca",18.1,41.775,"AutWin","M","M_AutWin"
"Prionace glauca",18.15,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.25,41.9,"AutWin","M","M_AutWin"
"Prionace glauca",18.25,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.25,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.25,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.25,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.25,41.9,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,42,"AutWin","M","M_AutWin"
"Prionace glauca",18.15,42.075,"AutWin","M","M_AutWin"
"Prionace glauca",18.15,42.075,"AutWin","M","M_AutWin"
"Prionace glauca",18.15,42.075,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.95,"AutWin","M","M_AutWin"
"Prionace glauca",18.325,41.925,"AutWin","M","M_AutWin"
"Prionace glauca",18.325,41.95,"AutWin","M","M_AutWin"
"Prionace glauca",18.325,42.025,"AutWin","M","M_AutWin"
"Prionace glauca",18.375,42.075,"AutWin","M","M_AutWin"
"Prionace glauca",18.4,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.4,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.4,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.4,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.4,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.425,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.475,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.5,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.5,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.45,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.45,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.4,42.075,"AutWin","M","M_AutWin"
"Prionace glauca",18.35,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.325,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,42.025,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,42.025,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,42.025,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,42.025,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.325,42.05,"AutWin","M","M_AutWin"
"Prionace glauca",18.375,42.075,"AutWin","M","M_AutWin"
"Prionace glauca",18.375,42.075,"AutWin","M","M_AutWin"
"Prionace glauca",18.375,42.075,"AutWin","M","M_AutWin"
"Prionace glauca",18.35,42.075,"AutWin","M","M_AutWin"
"Prionace glauca",18.35,42.075,"AutWin","M","M_AutWin"
"Prionace glauca",18.325,42.075,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,42.025,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,41.975,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,41.975,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,41.975,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,42,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,42,"AutWin","M","M_AutWin"
"Prionace glauca",18.125,41.95,"AutWin","M","M_AutWin"
"Prionace glauca",18.05,41.875,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,41.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.85,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.85,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.825,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.825,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.825,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.8,41.8,"AutWin","M","M_AutWin"
"Prionace glauca",17.75,41.725,"AutWin","M","M_AutWin"
"Prionace glauca",17.725,41.725,"AutWin","M","M_AutWin"
"Prionace glauca",17.725,41.725,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.7,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,41.675,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.725,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.775,41.675,"AutWin","M","M_AutWin"
"Prionace glauca",17.775,41.675,"AutWin","M","M_AutWin"
"Prionace glauca",17.775,41.675,"AutWin","M","M_AutWin"
"Prionace glauca",17.775,41.675,"AutWin","M","M_AutWin"
"Prionace glauca",17.775,41.675,"AutWin","M","M_AutWin"
"Prionace glauca",17.775,41.7,"AutWin","M","M_AutWin"
"Prionace glauca",17.75,41.775,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.725,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.725,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.725,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.825,"AutWin","M","M_AutWin"
