"species","dd long","dd lat","season","sex","group"
"Prionace glauca",3.3658,42.7594,"SprSum","M","M_SprSum"
"Prionace glauca",3.78355,43.201287,"SprSum","M","M_SprSum"
"Prionace glauca",3.957754,42.926392,"SprSum","M","M_SprSum"
"Prionace glauca",3.957754,42.926392,"SprSum","M","M_SprSum"
"Prionace glauca",3.957754,42.926392,"SprSum","M","M_SprSum"
"Prionace glauca",3.909229,43.081483,"SprSum","M","M_SprSum"
"Prionace glauca",3.853438,42.881925,"SprSum","M","M_SprSum"
"Prionace glauca",3.853438,42.881925,"SprSum","M","M_SprSum"
"Prionace glauca",3.853438,42.881925,"SprSum","M","M_SprSum"
"Prionace glauca",3.853438,42.881925,"SprSum","M","M_SprSum"
"Prionace glauca",3.854183,43.162104,"SprSum","M","M_SprSum"
"Prionace glauca",3.842892,43.21385,"SprSum","M","M_SprSum"
"Prionace glauca",3.714467,43.29207,"SprSum","M","M_SprSum"
"Prionace glauca",3.742683,43.27605,"SprSum","M","M_SprSum"
"Prionace glauca",3.744533,43.27513,"SprSum","M","M_SprSum"
"Prionace glauca",3.744533,43.27513,"SprSum","M","M_SprSum"
"Prionace glauca",15.77855,42.18835,"SprSum","M","M_SprSum"
"Prionace glauca",15.8601,42.3472333333333,"SprSum","M","M_SprSum"
"Prionace glauca",18.7320833333333,40.9472666666667,"SprSum","M","M_SprSum"
"Prionace glauca",18.6715,41.0886333333333,"SprSum","M","M_SprSum"
"Prionace glauca",18.6028833333333,41.4598166666667,"SprSum","M","M_SprSum"
"Prionace glauca",18.6667333333333,41.2081333333333,"SprSum","M","M_SprSum"
"Prionace glauca",18.64695,41.2356833333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.5184666666667,41.4477833333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.60925,41.4401,"SprSum","M","M_SprSum"
"Prionace glauca",17.9701166666667,41.3196,"SprSum","M","M_SprSum"
"Prionace glauca",16.8765,41.975,"SprSum","M","M_SprSum"
"Prionace glauca",16.7148333333333,42.0858333333333,"SprSum","M","M_SprSum"
"Prionace glauca",16.79665,42.2460833333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.31275,41.3664,"SprSum","M","M_SprSum"
"Prionace glauca",15.77045,42.6274,"SprSum","M","M_SprSum"
"Prionace glauca",15.6860333333333,42.6623666666667,"SprSum","M","M_SprSum"
"Prionace glauca",17.1674833333333,41.7153166666667,"SprSum","M","M_SprSum"
"Prionace glauca",17.3221166666667,41.4800333333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.3379833333333,41.4562333333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.3549833333333,41.4321833333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.26635,41.2811166666667,"SprSum","M","M_SprSum"
"Prionace glauca",17.3536166666667,41.1965833333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.3841666666667,41.1656333333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.3833666666667,41.1542666666667,"SprSum","M","M_SprSum"
"Prionace glauca",17.4607166666667,41.1370833333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.4946,41.1014666666667,"SprSum","M","M_SprSum"
"Prionace glauca",15.4376333333333,42.6040166666667,"SprSum","M","M_SprSum"
"Prionace glauca",15.5533333333333,42.6813333333333,"SprSum","M","M_SprSum"
"Prionace glauca",15.7319833333333,42.49835,"SprSum","M","M_SprSum"
"Prionace glauca",15.6225,42.2428,"SprSum","M","M_SprSum"
"Prionace glauca",16.50125,41.9448333333333,"SprSum","M","M_SprSum"
"Prionace glauca",16.6244333333333,42.1049833333333,"SprSum","M","M_SprSum"
"Prionace glauca",16.6370666666667,42.0372333333333,"SprSum","M","M_SprSum"
"Prionace glauca",18.5163333333333,40.6496666666667,"SprSum","M","M_SprSum"
"Prionace glauca",18.4853333333333,40.6698333333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.2091666666667,41.2865,"SprSum","M","M_SprSum"
"Prionace glauca",17.275,41.2573333333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.6343333333333,41.1088333333333,"SprSum","M","M_SprSum"
"Prionace glauca",17.7755,41.0293333333333,"SprSum","M","M_SprSum"
"Prionace glauca",15.7970333333333,42.3729333333333,"SprSum","M","M_SprSum"
"Prionace glauca",15.9798333333333,42.2438666666667,"SprSum","M","M_SprSum"
"Prionace glauca",15.6048166666667,42.4884833333333,"SprSum","M","M_SprSum"
"Prionace glauca",16.6825,41.76155,"SprSum","M","M_SprSum"
"Prionace glauca",16.43725,42.2055,"SprSum","M","M_SprSum"
"Prionace glauca",18.08745,40.7791,"SprSum","M","M_SprSum"
"Prionace glauca",18.0238166666667,40.81925,"SprSum","M","M_SprSum"
"Prionace glauca",18.02185,40.8205166666667,"SprSum","M","M_SprSum"
"Prionace glauca",18.00495,40.8138833333333,"SprSum","M","M_SprSum"
"Prionace glauca",15.1042166666667,42.54885,"SprSum","M","M_SprSum"
"Prionace glauca",15.31415,42.4012166666667,"SprSum","M","M_SprSum"
"Prionace glauca",15.33565,42.3837666666667,"SprSum","M","M_SprSum"
"Prionace glauca",15.6850333333333,42.20445,"SprSum","M","M_SprSum"
"Prionace glauca",16.1059333333333,42.0837166666667,"SprSum","M","M_SprSum"
"Prionace glauca",16.2654,42.0236166666667,"SprSum","M","M_SprSum"
