"species","dd long","dd lat","season","sex","group"
"Prionace glauca",10.11,42.153,"AutWin","F","F_AutWin"
"Prionace glauca",9.787,42.177,"AutWin","F","F_AutWin"
"Prionace glauca",9.809,42.188,"AutWin","F","F_AutWin"
"Prionace glauca",9.724,42.213,"AutWin","F","F_AutWin"
"Prionace glauca",9.688,42.257,"AutWin","F","F_AutWin"
"Prionace glauca",9.823,42.262,"AutWin","F","F_AutWin"
"Prionace glauca",9.776,42.261,"AutWin","F","F_AutWin"
"Prionace glauca",9.745,42.292,"AutWin","F","F_AutWin"
"Prionace glauca",9.805,42.319,"AutWin","F","F_AutWin"
"Prionace glauca",9.894,42.335,"AutWin","F","F_AutWin"
"Prionace glauca",9.86,42.356,"AutWin","F","F_AutWin"
"Prionace glauca",9.779,42.34,"AutWin","F","F_AutWin"
"Prionace glauca",9.738,42.355,"AutWin","F","F_AutWin"
"Prionace glauca",9.784,42.394,"AutWin","F","F_AutWin"
"Prionace glauca",9.742,42.405,"AutWin","F","F_AutWin"
"Prionace glauca",9.782,42.434,"AutWin","F","F_AutWin"
"Prionace glauca",9.824,42.414,"AutWin","F","F_AutWin"
"Prionace glauca",9.813,42.377,"AutWin","F","F_AutWin"
"Prionace glauca",9.983,42.34,"AutWin","F","F_AutWin"
"Prionace glauca",10.081,42.299,"AutWin","F","F_AutWin"
"Prionace glauca",10.204,42.303,"AutWin","F","F_AutWin"
"Prionace glauca",10.346,42.43,"AutWin","F","F_AutWin"
"Prionace glauca",10.476,42.354,"AutWin","F","F_AutWin"
"Prionace glauca",10.515,42.306,"AutWin","F","F_AutWin"
"Prionace glauca",10.503,42.262,"AutWin","F","F_AutWin"
"Prionace glauca",10.507,42.299,"AutWin","F","F_AutWin"
"Prionace glauca",10.517,42.227,"AutWin","F","F_AutWin"
"Prionace glauca",10.58,42.229,"AutWin","F","F_AutWin"
"Prionace glauca",10.724,42.353,"AutWin","F","F_AutWin"
"Prionace glauca",10.735,42.158,"AutWin","F","F_AutWin"
"Prionace glauca",10.872,42.197,"AutWin","F","F_AutWin"
"Prionace glauca",11.208,42.153,"AutWin","F","F_AutWin"
"Prionace glauca",11.124,42.103,"AutWin","F","F_AutWin"
"Prionace glauca",11.12,42.029,"AutWin","F","F_AutWin"
"Prionace glauca",11.014,41.997,"AutWin","F","F_AutWin"
"Prionace glauca",11.08,41.947,"AutWin","F","F_AutWin"
"Prionace glauca",11.141,41.865,"AutWin","F","F_AutWin"
"Prionace glauca",11.177,41.812,"AutWin","F","F_AutWin"
"Prionace glauca",10.956,41.715,"AutWin","F","F_AutWin"
"Prionace glauca",10.746,39.30719,"AutWin","F","F_AutWin"
"Prionace glauca",10.448,38.603,"AutWin","F","F_AutWin"
"Prionace glauca",10.034,37.93142,"AutWin","F","F_AutWin"
"Prionace glauca",9.761,38.02864,"AutWin","F","F_AutWin"
"Prionace glauca",9.278,37.85127,"AutWin","F","F_AutWin"
"Prionace glauca",7.532,37.18659,"AutWin","F","F_AutWin"
"Prionace glauca",8.549,42.61007,"AutWin","F","F_AutWin"
"Prionace glauca",8.41,42.65201,"AutWin","F","F_AutWin"
