"species","dd long","dd lat","season","sex","group"
"Prionace glauca",12.64403333,44.97408333,"SprSum","F","F_SprSum"
"Prionace glauca",12.65211667,44.88903333,"SprSum","F","F_SprSum"
"Prionace glauca",12.59051667,45.03513333,"SprSum","F","F_SprSum"
"Prionace glauca",12.48138333,44.65086667,"SprSum","F","F_SprSum"
"Prionace glauca",13.66583333,43.74001667,"SprSum","F","F_SprSum"
"Prionace glauca",12.94588333,45.34196667,"SprSum","F","F_SprSum"
"Prionace glauca",13.13431667,45.1876,"SprSum","F","F_SprSum"
"Prionace glauca",12.91528333,45.26161667,"SprSum","F","F_SprSum"
"Prionace glauca",12.91528333,45.26161667,"SprSum","F","F_SprSum"
"Prionace glauca",12.91528333,45.26161667,"SprSum","F","F_SprSum"
"Prionace glauca",12.80091667,45.3456,"SprSum","F","F_SprSum"
"Prionace glauca",12.92081667,45.45425,"SprSum","F","F_SprSum"
"Prionace glauca",12.92081667,45.45425,"SprSum","F","F_SprSum"
"Prionace glauca",12.71888333,45.23991667,"SprSum","F","F_SprSum"
"Prionace glauca",12.79773333,45.23021667,"SprSum","F","F_SprSum"
"Prionace glauca",12.79773333,45.23021667,"SprSum","F","F_SprSum"
"Prionace glauca",12.63031667,45.34658333,"SprSum","F","F_SprSum"
"Prionace glauca",12.63031667,45.34658333,"SprSum","F","F_SprSum"
"Prionace glauca",13.01368333,45.328,"SprSum","F","F_SprSum"
"Prionace glauca",12.6819,45.22303333,"SprSum","F","F_SprSum"
"Prionace glauca",12.6819,45.22303333,"SprSum","F","F_SprSum"
"Prionace glauca",12.6819,45.22303333,"SprSum","F","F_SprSum"
"Prionace glauca",12.6819,45.22303333,"SprSum","F","F_SprSum"
"Prionace glauca",12.94768333,45.16585,"SprSum","F","F_SprSum"
"Prionace glauca",12.94768333,45.16585,"SprSum","F","F_SprSum"
"Prionace glauca",12.6718,45.17488333,"SprSum","F","F_SprSum"
"Prionace glauca",12.6718,45.17488333,"SprSum","F","F_SprSum"
"Prionace glauca",12.66222222,45.10611111,"SprSum","F","F_SprSum"
"Prionace glauca",12.66222222,45.10611111,"SprSum","F","F_SprSum"
"Prionace glauca",12.66222222,45.10611111,"SprSum","F","F_SprSum"
"Prionace glauca",12.81472222,44.96972222,"SprSum","F","F_SprSum"
"Prionace glauca",12.81472222,44.96972222,"SprSum","F","F_SprSum"
"Prionace glauca",12.81472222,44.96972222,"SprSum","F","F_SprSum"
"Prionace glauca",12.59833333,44.775,"SprSum","F","F_SprSum"
"Prionace glauca",12.59833333,44.775,"SprSum","F","F_SprSum"
"Prionace glauca",12.51696667,44.82645,"SprSum","F","F_SprSum"
"Prionace glauca",12.51696667,44.82645,"SprSum","F","F_SprSum"
"Prionace glauca",12.51595,44.79895,"SprSum","F","F_SprSum"
"Prionace glauca",12.74365,44.88498333,"SprSum","F","F_SprSum"
"Prionace glauca",13.8791,44.03366667,"SprSum","F","F_SprSum"
"Prionace glauca",13.8791,44.03366667,"SprSum","F","F_SprSum"
"Prionace glauca",13.60421667,43.95806667,"SprSum","F","F_SprSum"
"Prionace glauca",13.64678333,43.74581167,"SprSum","F","F_SprSum"
"Prionace glauca",13.69865,43.90791667,"SprSum","F","F_SprSum"
"Prionace glauca",13.7388,43.871615,"SprSum","F","F_SprSum"
"Prionace glauca",13.64166667,43.80472222,"SprSum","F","F_SprSum"
"Prionace glauca",13.15613333,45.31456667,"SprSum","F","F_SprSum"
"Prionace glauca",13.0127,45.327135,"SprSum","F","F_SprSum"
"Prionace glauca",13.211,45.43606667,"SprSum","F","F_SprSum"
"Prionace glauca",13.21688333,45.26281667,"SprSum","F","F_SprSum"
"Prionace glauca",13.21688333,45.26281667,"SprSum","F","F_SprSum"
"Prionace glauca",12.78666667,45.32805556,"SprSum","F","F_SprSum"
"Prionace glauca",12.80027778,45.32555556,"SprSum","F","F_SprSum"
"Prionace glauca",12.88027778,44.98222222,"SprSum","F","F_SprSum"
"Prionace glauca",12.76833333,44.98805556,"SprSum","F","F_SprSum"
"Prionace glauca",12.47166667,44.55361111,"SprSum","F","F_SprSum"
"Prionace glauca",12.49391667,44.78555,"SprSum","F","F_SprSum"
"Prionace glauca",12.86751667,45.26531667,"SprSum","F","F_SprSum"
"Prionace glauca",12.8671667,45.2673,"SprSum","F","F_SprSum"
"Prionace glauca",12.8667,45.43141667,"SprSum","F","F_SprSum"
"Prionace glauca",12.8667,45.43141667,"SprSum","F","F_SprSum"
"Prionace glauca",12.86651667,45.26671667,"SprSum","F","F_SprSum"
"Prionace glauca",12.88033333,45.2505,"SprSum","F","F_SprSum"
"Prionace glauca",12.88033333,45.2505,"SprSum","F","F_SprSum"
"Prionace glauca",12.88033333,45.2505,"SprSum","F","F_SprSum"
"Prionace glauca",12.88033333,45.2505,"SprSum","F","F_SprSum"
"Prionace glauca",12.88033333,45.2505,"SprSum","F","F_SprSum"
"Prionace glauca",12.86718333,45.25391667,"SprSum","F","F_SprSum"
"Prionace glauca",13.20166667,45.41972222,"SprSum","F","F_SprSum"
"Prionace glauca",13.20166667,45.41972222,"SprSum","F","F_SprSum"
"Prionace glauca",12.88033333,45.2505,"SprSum","F","F_SprSum"
"Prionace glauca",12.88033333,45.2505,"SprSum","F","F_SprSum"
"Prionace glauca",12.88033333,45.2505,"SprSum","F","F_SprSum"
"Prionace glauca",12.88033333,45.2505,"SprSum","F","F_SprSum"
"Prionace glauca",12.88033333,45.2505,"SprSum","F","F_SprSum"
"Prionace glauca",12.88033333,45.2505,"SprSum","F","F_SprSum"
"Prionace glauca",12.86718333,45.25391667,"SprSum","F","F_SprSum"
"Prionace glauca",12.86718333,45.25391667,"SprSum","F","F_SprSum"
"Prionace glauca",13.65355,45.62828333,"SprSum","F","F_SprSum"
"Prionace glauca",13.22748333,45.26371667,"SprSum","F","F_SprSum"
"Prionace glauca",12.8774833333333,44.2066333333333,"SprSum","F","F_SprSum"
"Prionace glauca",12.8774833333333,44.2066333333333,"SprSum","F","F_SprSum"
"Prionace glauca",12.9259666666667,44.12115,"SprSum","F","F_SprSum"
"Prionace glauca",12.94235,44.1478,"SprSum","F","F_SprSum"
"Prionace glauca",13.0132166666667,45.3276,"SprSum","F","F_SprSum"
"Prionace glauca",13.0132166666667,45.3276,"SprSum","F","F_SprSum"
"Prionace glauca",13.0132166666667,45.3276,"SprSum","F","F_SprSum"
"Prionace glauca",13.0710666666667,45.44175,"SprSum","F","F_SprSum"
"Prionace glauca",13.0710666666667,45.44175,"SprSum","F","F_SprSum"
"Prionace glauca",13.0486333333333,45.2748833333333,"SprSum","F","F_SprSum"
"Prionace glauca",12.6369,45.1422333333333,"SprSum","F","F_SprSum"
"Prionace glauca",12.6369,45.1422333333333,"SprSum","F","F_SprSum"
"Prionace glauca",12.689,45.0746,"SprSum","F","F_SprSum"
"Prionace glauca",12.4859666666667,44.7133666666667,"SprSum","F","F_SprSum"
"Prionace glauca",12.5836833333333,44.6718166666667,"SprSum","F","F_SprSum"
"Prionace glauca",13.5754,45.614,"SprSum","F","F_SprSum"
"Prionace glauca",12.7936666666667,45.3500166666667,"SprSum","F","F_SprSum"
"Prionace glauca",12.5876666666667,45.1358833333333,"SprSum","F","F_SprSum"
"Prionace glauca",12.5876666666667,45.1358833333333,"SprSum","F","F_SprSum"
"Prionace glauca",12.5593,45.05905,"SprSum","F","F_SprSum"
"Prionace glauca",12.5188666666667,44.7699666666667,"SprSum","F","F_SprSum"
"Prionace glauca",12.6927,45.0797,"SprSum","F","F_SprSum"
"Prionace glauca",12.6927,45.0797,"SprSum","F","F_SprSum"
"Prionace glauca",12.6933,45.0797,"SprSum","F","F_SprSum"
"Prionace glauca",12.6933,45.0797,"SprSum","F","F_SprSum"
"Prionace glauca",12.6933,45.0797,"SprSum","F","F_SprSum"
"Prionace glauca",3.175,42.625,"SprSum","F","F_SprSum"
"Prionace glauca",3.175,42.625,"SprSum","F","F_SprSum"
"Prionace glauca",3.2,42.625,"SprSum","F","F_SprSum"
"Prionace glauca",3.15,42.625,"SprSum","F","F_SprSum"
"Prionace glauca",9.713,42.2562,"SprSum","F","F_SprSum"
"Prionace glauca",9.713,42.2562,"SprSum","F","F_SprSum"
"Prionace glauca",-4.31,36.50728,"SprSum","F","F_SprSum"
"Prionace glauca",9.535,42.92,"SprSum","F","F_SprSum"
"Prionace glauca",9.337,43.012,"SprSum","F","F_SprSum"
"Prionace glauca",5.459,42.545,"SprSum","F","F_SprSum"
"Prionace glauca",5.46,42.58,"SprSum","F","F_SprSum"
"Prionace glauca",5.46,42.58,"SprSum","F","F_SprSum"
"Prionace glauca",5.46,42.58,"SprSum","F","F_SprSum"
"Prionace glauca",4.029,43.141,"SprSum","F","F_SprSum"
"Prionace glauca",8.3,42.875,"SprSum","F","F_SprSum"
"Prionace glauca",8.575,42.875,"SprSum","F","F_SprSum"
"Prionace glauca",8.55,42.8,"SprSum","F","F_SprSum"
"Prionace glauca",8.35,42.75,"SprSum","F","F_SprSum"
"Prionace glauca",8.15,42.65,"SprSum","F","F_SprSum"
"Prionace glauca",7.4,42.425,"SprSum","F","F_SprSum"
"Prionace glauca",6.6,42.375,"SprSum","F","F_SprSum"
"Prionace glauca",7.525,42.45,"SprSum","F","F_SprSum"
"Prionace glauca",5.35,42.325,"SprSum","F","F_SprSum"
"Prionace glauca",4.925,42.1,"SprSum","F","F_SprSum"
"Prionace glauca",4.8,41.95,"SprSum","F","F_SprSum"
"Prionace glauca",4.375,41.875,"SprSum","F","F_SprSum"
"Prionace glauca",4.375,41.65,"SprSum","F","F_SprSum"
"Prionace glauca",4.5,42.3,"SprSum","F","F_SprSum"
"Prionace glauca",4.2,42.2,"SprSum","F","F_SprSum"
"Prionace glauca",4.15,42.35,"SprSum","F","F_SprSum"
"Prionace glauca",4.4,42.275,"SprSum","F","F_SprSum"
"Prionace glauca",4.675,42.175,"SprSum","F","F_SprSum"
"Prionace glauca",4.2,42.275,"SprSum","F","F_SprSum"
"Prionace glauca",4.05,42.45,"SprSum","F","F_SprSum"
"Prionace glauca",3.625,42.55,"SprSum","F","F_SprSum"
"Prionace glauca",3.325,42.6,"SprSum","F","F_SprSum"
"Prionace glauca",14.913,38.23422,"SprSum","F","F_SprSum"
"Prionace glauca",14.217,38.66678,"SprSum","F","F_SprSum"
"Prionace glauca",13.948,38.66143,"SprSum","F","F_SprSum"
"Prionace glauca",14.888,38.8528,"SprSum","F","F_SprSum"
"Prionace glauca",14.592,39.4387,"SprSum","F","F_SprSum"
"Prionace glauca",14.628,39.46812,"SprSum","F","F_SprSum"
"Prionace glauca",14.434,39.69052,"SprSum","F","F_SprSum"
"Prionace glauca",14.447,39.82327,"SprSum","F","F_SprSum"
"Prionace glauca",14.29,40.07595,"SprSum","F","F_SprSum"
"Prionace glauca",14.757,39.82883,"SprSum","F","F_SprSum"
"Prionace glauca",15.069,39.8553,"SprSum","F","F_SprSum"
"Prionace glauca",15.217,39.8671,"SprSum","F","F_SprSum"
"Prionace glauca",15.072,39.70837,"SprSum","F","F_SprSum"
"Prionace glauca",14.825,39.70673,"SprSum","F","F_SprSum"
"Prionace glauca",14.114,39.9318,"SprSum","F","F_SprSum"
"Prionace glauca",13.819,39.70161,"SprSum","F","F_SprSum"
"Prionace glauca",13.92,40.81386,"SprSum","F","F_SprSum"
"Prionace glauca",12.757,40.27971,"SprSum","F","F_SprSum"
"Prionace glauca",12.921,40.77015,"SprSum","F","F_SprSum"
"Prionace glauca",11.505,40.76379,"SprSum","F","F_SprSum"
"Prionace glauca",10.033,40.9711,"SprSum","F","F_SprSum"
"Prionace glauca",9.867,40.92669,"SprSum","F","F_SprSum"
"Prionace glauca",9.936,41.262,"SprSum","F","F_SprSum"
"Prionace glauca",11.947,39.30623,"SprSum","F","F_SprSum"
"Prionace glauca",11.82,39.57722,"SprSum","F","F_SprSum"
"Prionace glauca",16.026,38.9495,"SprSum","F","F_SprSum"
"Prionace glauca",15.6,38.78235,"SprSum","F","F_SprSum"
"Prionace glauca",15.59,38.79228,"SprSum","F","F_SprSum"
"Prionace glauca",15.326,38.61886,"SprSum","F","F_SprSum"
"Prionace glauca",15.115,38.27007,"SprSum","F","F_SprSum"
"Prionace glauca",14.571,38.19321,"SprSum","F","F_SprSum"
"Prionace glauca",14.536,38.3066,"SprSum","F","F_SprSum"
"Prionace glauca",14.31,38.18365,"SprSum","F","F_SprSum"
"Prionace glauca",14.334,38.12057,"SprSum","F","F_SprSum"
"Prionace glauca",14.54,38.62164,"SprSum","F","F_SprSum"
"Prionace glauca",13.643,38.06834,"SprSum","F","F_SprSum"
"Prionace glauca",13.681,38.12439,"SprSum","F","F_SprSum"
"Prionace glauca",13.658,38.1332,"SprSum","F","F_SprSum"
"Prionace glauca",13.79,38.23199,"SprSum","F","F_SprSum"
"Prionace glauca",13.755,38.24279,"SprSum","F","F_SprSum"
"Prionace glauca",13.728,38.38147,"SprSum","F","F_SprSum"
"Prionace glauca",15.594,39.60692,"SprSum","F","F_SprSum"
"Prionace glauca",14.945,40.17635,"SprSum","F","F_SprSum"
"Prionace glauca",14.811,40.01014,"SprSum","F","F_SprSum"
"Prionace glauca",14.019,39.94397,"SprSum","F","F_SprSum"
"Prionace glauca",12.744,40.87202,"SprSum","F","F_SprSum"
"Prionace glauca",12.762,40.98128,"SprSum","F","F_SprSum"
"Prionace glauca",12.721,40.98278,"SprSum","F","F_SprSum"
"Prionace glauca",12.683,40.96191,"SprSum","F","F_SprSum"
"Prionace glauca",12.64,40.93886,"SprSum","F","F_SprSum"
"Prionace glauca",12.731,41.05385,"SprSum","F","F_SprSum"
"Prionace glauca",12.681,41.10008,"SprSum","F","F_SprSum"
"Prionace glauca",12.72,41.12274,"SprSum","F","F_SprSum"
"Prionace glauca",12.808,41.11886,"SprSum","F","F_SprSum"
"Prionace glauca",12.601,41.14678,"SprSum","F","F_SprSum"
"Prionace glauca",12.501,41.04596,"SprSum","F","F_SprSum"
"Prionace glauca",13.2,41.20759,"SprSum","F","F_SprSum"
"Prionace glauca",12.523,41.28539,"SprSum","F","F_SprSum"
"Prionace glauca",12.03,41.35924,"SprSum","F","F_SprSum"
"Prionace glauca",11.933,41.53688,"SprSum","F","F_SprSum"
"Prionace glauca",11.987,41.6481,"SprSum","F","F_SprSum"
"Prionace glauca",12,41.77164,"SprSum","F","F_SprSum"
"Prionace glauca",11.808,41.87914,"SprSum","F","F_SprSum"
"Prionace glauca",11.698,41.73822,"SprSum","F","F_SprSum"
"Prionace glauca",11.659,41.86734,"SprSum","F","F_SprSum"
"Prionace glauca",11.515,41.79965,"SprSum","F","F_SprSum"
"Prionace glauca",11.488,41.96173,"SprSum","F","F_SprSum"
"Prionace glauca",11.333,41.95029,"SprSum","F","F_SprSum"
"Prionace glauca",11.332,41.99741,"SprSum","F","F_SprSum"
"Prionace glauca",11.296,41.98813,"SprSum","F","F_SprSum"
"Prionace glauca",11.311,41.97389,"SprSum","F","F_SprSum"
"Prionace glauca",11.333,41.95029,"SprSum","F","F_SprSum"
"Prionace glauca",11.273,42.00205,"SprSum","F","F_SprSum"
"Prionace glauca",11.224,41.96048,"SprSum","F","F_SprSum"
"Prionace glauca",11.18,41.89109,"SprSum","F","F_SprSum"
"Prionace glauca",11.155,41.7846,"SprSum","F","F_SprSum"
"Prionace glauca",11.168,41.77096,"SprSum","F","F_SprSum"
"Prionace glauca",11,41.76626,"SprSum","F","F_SprSum"
"Prionace glauca",10.926,41.7075,"SprSum","F","F_SprSum"
"Prionace glauca",11.004,41.66319,"SprSum","F","F_SprSum"
