"species","dd long","dd lat","sex"
"Prionace glauca",12.86718333,45.25391667,"F"
"Prionace glauca",13.65355,45.62828333,"F"
"Prionace glauca",13.22748333,45.26371667,"F"
"Prionace glauca",12.8774833333333,44.2066333333333,"F"
"Prionace glauca",12.8774833333333,44.2066333333333,"F"
"Prionace glauca",12.9259666666667,44.12115,"F"
"Prionace glauca",12.94235,44.1478,"F"
"Prionace glauca",13.0132166666667,45.3276,"F"
"Prionace glauca",13.0132166666667,45.3276,"F"
"Prionace glauca",13.0132166666667,45.3276,"F"
"Prionace glauca",13.0710666666667,45.44175,"F"
"Prionace glauca",13.0710666666667,45.44175,"F"
"Prionace glauca",13.0486333333333,45.2748833333333,"F"
"Prionace glauca",12.6369,45.1422333333333,"F"
"Prionace glauca",12.6369,45.1422333333333,"F"
"Prionace glauca",12.689,45.0746,"F"
"Prionace glauca",12.4859666666667,44.7133666666667,"F"
"Prionace glauca",12.5836833333333,44.6718166666667,"F"
"Prionace glauca",13.5754,45.614,"F"
"Prionace glauca",12.7936666666667,45.3500166666667,"F"
"Prionace glauca",12.5876666666667,45.1358833333333,"F"
"Prionace glauca",12.5876666666667,45.1358833333333,"F"
"Prionace glauca",12.5593,45.05905,"F"
"Prionace glauca",12.5188666666667,44.7699666666667,"F"
"Prionace glauca",12.6927,45.0797,"F"
"Prionace glauca",12.6927,45.0797,"F"
"Prionace glauca",12.6933,45.0797,"F"
"Prionace glauca",12.6933,45.0797,"F"
"Prionace glauca",12.6933,45.0797,"F"
"Prionace glauca",3.175,42.625,"F"
"Prionace glauca",3.175,42.625,"F"
"Prionace glauca",3.175,42.625,"F"
"Prionace glauca",3.2,42.625,"F"
"Prionace glauca",3.15,42.625,"F"
"Prionace glauca",9.713,42.2562,"F"
"Prionace glauca",9.713,42.2562,"F"
"Prionace glauca",-4.325,36.606,"F"
"Prionace glauca",-4.325,36.606,"F"
"Prionace glauca",-4.325,36.606,"F"
"Prionace glauca",-4.31,36.50728,"F"
"Prionace glauca",-4.325,36.606,"F"
"Prionace glauca",9.535,42.92,"F"
"Prionace glauca",9.337,43.012,"F"
"Prionace glauca",5.459,42.545,"F"
"Prionace glauca",5.46,42.58,"F"
"Prionace glauca",5.46,42.58,"F"
"Prionace glauca",5.46,42.58,"F"
"Prionace glauca",4.029,43.141,"F"
"Prionace glauca",10.375,42.85,"F"
"Prionace glauca",10.05,42.975,"F"
"Prionace glauca",9.475,43.275,"F"
"Prionace glauca",8.925,43.35,"F"
"Prionace glauca",8.425,43.225,"F"
"Prionace glauca",8.125,43.075,"F"
"Prionace glauca",8.3,42.875,"F"
"Prionace glauca",8.575,42.875,"F"
"Prionace glauca",8.55,42.8,"F"
"Prionace glauca",8.35,42.75,"F"
"Prionace glauca",8.15,42.65,"F"
"Prionace glauca",7.55,42.675,"F"
"Prionace glauca",7.375,42.525,"F"
"Prionace glauca",7.2,42.35,"F"
"Prionace glauca",7.4,42.425,"F"
"Prionace glauca",6.6,42.375,"F"
"Prionace glauca",7.525,42.45,"F"
"Prionace glauca",5.35,42.325,"F"
"Prionace glauca",4.925,42.1,"F"
"Prionace glauca",4.8,41.95,"F"
"Prionace glauca",4.375,41.875,"F"
"Prionace glauca",4.375,41.65,"F"
"Prionace glauca",4.5,42.3,"F"
"Prionace glauca",4.2,42.2,"F"
"Prionace glauca",4.15,42.35,"F"
"Prionace glauca",4.4,42.275,"F"
"Prionace glauca",4.675,42.175,"F"
"Prionace glauca",4.2,42.275,"F"
"Prionace glauca",4.05,42.45,"F"
"Prionace glauca",3.625,42.55,"F"
"Prionace glauca",3.325,42.6,"F"
"Prionace glauca",15.458,38.35512,"F"
"Prionace glauca",15.44,38.36667,"F"
"Prionace glauca",15.939,38.60062,"F"
"Prionace glauca",15.694,38.5967,"F"
"Prionace glauca",14.945,38.27979,"F"
"Prionace glauca",14.913,38.23422,"F"
"Prionace glauca",14.575,38.50318,"F"
"Prionace glauca",14.14,38.56409,"F"
"Prionace glauca",14.217,38.66678,"F"
"Prionace glauca",13.948,38.66143,"F"
"Prionace glauca",14.888,38.8528,"F"
"Prionace glauca",14.592,39.4387,"F"
"Prionace glauca",14.628,39.46812,"F"
"Prionace glauca",14.434,39.69052,"F"
"Prionace glauca",14.447,39.82327,"F"
"Prionace glauca",14.29,40.07595,"F"
"Prionace glauca",14.757,39.82883,"F"
"Prionace glauca",15.069,39.8553,"F"
"Prionace glauca",15.217,39.8671,"F"
"Prionace glauca",15.072,39.70837,"F"
"Prionace glauca",14.825,39.70673,"F"
"Prionace glauca",14.114,39.9318,"F"
"Prionace glauca",13.819,39.70161,"F"
"Prionace glauca",13.92,40.81386,"F"
"Prionace glauca",12.757,40.27971,"F"
"Prionace glauca",12.921,40.77015,"F"
"Prionace glauca",11.505,40.76379,"F"
"Prionace glauca",10.033,40.9711,"F"
"Prionace glauca",9.867,40.92669,"F"
"Prionace glauca",9.936,41.262,"F"
"Prionace glauca",11.947,39.30623,"F"
"Prionace glauca",11.82,39.57722,"F"
"Prionace glauca",16.026,38.9495,"F"
"Prionace glauca",15.6,38.78235,"F"
"Prionace glauca",15.59,38.79228,"F"
"Prionace glauca",15.326,38.61886,"F"
"Prionace glauca",15.115,38.27007,"F"
"Prionace glauca",14.571,38.19321,"F"
"Prionace glauca",14.536,38.3066,"F"
"Prionace glauca",14.31,38.18365,"F"
"Prionace glauca",14.334,38.12057,"F"
"Prionace glauca",14.54,38.62164,"F"
"Prionace glauca",13.643,38.06834,"F"
"Prionace glauca",13.681,38.12439,"F"
"Prionace glauca",13.658,38.1332,"F"
"Prionace glauca",13.79,38.23199,"F"
"Prionace glauca",13.755,38.24279,"F"
"Prionace glauca",13.728,38.38147,"F"
"Prionace glauca",15.422,39.04146,"F"
"Prionace glauca",15.554,39.19421,"F"
"Prionace glauca",15.594,39.60692,"F"
"Prionace glauca",14.945,40.17635,"F"
"Prionace glauca",14.811,40.01014,"F"
"Prionace glauca",13.914,40.51982,"F"
"Prionace glauca",14.019,39.94397,"F"
"Prionace glauca",13.801,40.34656,"F"
"Prionace glauca",10.982,37.65659,"F"
"Prionace glauca",11.241,38.06556,"F"
"Prionace glauca",12.409,38.51033,"F"
"Prionace glauca",13.43,40.44118,"F"
"Prionace glauca",13.587,40.44583,"F"
"Prionace glauca",13.411,40.31286,"F"
"Prionace glauca",13.404,40.31812,"F"
"Prionace glauca",13.422,40.58317,"F"
"Prionace glauca",13.267,40.53718,"F"
"Prionace glauca",13.234,40.52617,"F"
"Prionace glauca",13.167,40.67864,"F"
"Prionace glauca",13.169,40.69229,"F"
"Prionace glauca",13.091,40.67176,"F"
"Prionace glauca",13.011,40.67016,"F"
"Prionace glauca",13.001,40.75876,"F"
"Prionace glauca",12.892,40.66281,"F"
"Prionace glauca",12.748,40.69927,"F"
"Prionace glauca",12.73,40.67407,"F"
"Prionace glauca",12.725,40.61302,"F"
"Prionace glauca",12.744,40.87202,"F"
"Prionace glauca",12.762,40.98128,"F"
"Prionace glauca",12.721,40.98278,"F"
"Prionace glauca",12.683,40.96191,"F"
"Prionace glauca",12.64,40.93886,"F"
"Prionace glauca",12.731,41.05385,"F"
"Prionace glauca",12.681,41.10008,"F"
"Prionace glauca",12.72,41.12274,"F"
"Prionace glauca",12.808,41.11886,"F"
"Prionace glauca",12.601,41.14678,"F"
"Prionace glauca",12.501,41.04596,"F"
"Prionace glauca",13.2,41.20759,"F"
"Prionace glauca",12.376,41.0091,"F"
"Prionace glauca",12.523,41.28539,"F"
"Prionace glauca",12.03,41.35924,"F"
"Prionace glauca",11.909,41.41596,"F"
"Prionace glauca",11.861,41.41411,"F"
"Prionace glauca",11.933,41.53688,"F"
"Prionace glauca",11.987,41.6481,"F"
"Prionace glauca",12,41.77164,"F"
"Prionace glauca",11.808,41.87914,"F"
"Prionace glauca",11.698,41.73822,"F"
"Prionace glauca",11.659,41.86734,"F"
"Prionace glauca",11.515,41.79965,"F"
"Prionace glauca",11.488,41.96173,"F"
"Prionace glauca",11.333,41.95029,"F"
"Prionace glauca",11.332,41.99741,"F"
"Prionace glauca",11.296,41.98813,"F"
"Prionace glauca",11.311,41.97389,"F"
"Prionace glauca",11.333,41.95029,"F"
"Prionace glauca",11.273,42.00205,"F"
