"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"LQ";3.5;"fc.LQ_rm.3.5";0.609253368447681;0.888;0.0139011892754288;0.0120423442509145;0.60501916182195;0.00900222496474886;0.8055;0.0516187950266179;0.136748528616161;0.03321826452924;0.00148367952522255;0.00209823970678501;15901.764000113;144.840744708674;3.53361649356966e-32;5
"H";3.5;"fc.H_rm.3.5";0.619863364422369;0.927;0.0175194079847582;0.0195786883407701;0.604614979518046;0.0119159756647097;0.705;0.151320851173921;0.137719887863338;0.015058637453667;0.00148367952522255;0.00209823970678501;16038.1684756994;281.245220295095;8.47937585880461e-62;32
"L";4;"fc.L_rm.4";0.608743628038072;0.885;0.0137561027579377;0.00915522846535032;0.604808621709355;0.0081619752889825;0.836;0.0494974746830583;0.125493876748037;0.0407417870137895;0.00148367952522255;0.00209823970678501;15937.5280644745;180.604809070177;6.05552096508699e-40;4
"Q";4;"fc.Q_rm.4";0.61077365557001;0.855;0.0161980542496065;0.00516366959062474;0.606838494570742;0.00921912549097676;0.72;0.0240416305603426;0.110095578471072;0.0541253104473989;0.00148367952522255;0.00209823970678501;15884.7829468097;127.859691405356;1.72031623005819e-28;3
"P";4;"fc.P_rm.4";0.616695727329746;0.931;0.0134764045094782;0.0108287532513338;0.611220780285763;0.00956203508654931;0.9035;0.0205060966544099;0.107279866222929;0.000643382893516954;0.00276243093922652;0.00390666729937319;15970.348691176;213.425435771733;4.52108817843115e-47;6
"LQ";4;"fc.LQ_rm.4";0.608822132362759;0.885;0.013452669563139;0.0107797533397966;0.604663217909856;0.00818126544859833;0.8045;0.0770746391493337;0.12687509221765;0.038788453364103;0.00148367952522255;0.00209823970678501;15929.0045402405;172.081284836195;4.29547585951355e-38;5
"H";4;"fc.H_rm.4";0.618726582093767;0.92;0.0164538869330438;0.0175462141161441;0.602490064166074;0.0139747056924096;0.6385;0.18031222920257;0.136236208338115;0.012960397746882;0.00148367952522255;0.00209823970678501;16060.2049917596;303.281736355269;1.39057758196402e-66;36
"L";4.5;"fc.L_rm.4.5";0.608654866035555;0.886;0.0128347429619822;0.00829873420502833;0.604238261214773;0.00684964247733766;0.8445;0.0502045814642448;0.124010197222814;0.0386435473070045;0.00148367952522255;0.00209823970678501;15964.0505691378;207.127313733496;1.05405385584416e-45;4
"Q";4.5;"fc.Q_rm.4.5";0.61057387902194;0.836;0.0154869266559421;0.00537951799810655;0.606494097067329;0.00844773827858551;0.723;0.0311126983722081;0.105644539895405;0.0478305913270439;0.00148367952522255;0.00209823970678501;15891.5918631234;134.668607719128;5.71571933783305e-30;3
"P";4.5;"fc.P_rm.4.5";0.615860719265061;0.925;0.012532479426353;0.0100922607163525;0.610539634020774;0.008779818232503;0.914;0.00989949493661167;0.103136219814089;0.00521661805554284;0.00276243093922652;0.00390666729937319;15974.7809676072;217.857712202902;4.92931281410345e-48;5
"LQ";4.5;"fc.LQ_rm.4.5";0.608753223930236;0.889;0.0126209872167575;0.00980484808613261;0.604186057882725;0.00706486675915863;0.826;0.0777817459305202;0.125493876748037;0.0407417870137895;0.00148367952522255;0.00209823970678501;15950.9506516118;194.027396207457;7.37010624867617e-43;5
"H";4.5;"fc.H_rm.4.5";0.617833502336848;0.864;0.016374028431934;0.019213087618058;0.60219466394601;0.0147525236336192;0.5495;0.296277741317163;0.124674164303162;0.00832920016201674;0.00148367952522255;0.00209823970678501;16052.6576637807;295.734408376355;6.05447751774121e-65;27
"L";5;"fc.L_rm.5";0.608529044035715;0.882;0.0117572075887468;0.00778725009010222;0.603821654289625;0.00579506628953663;0.842;0.0311126983722081;0.12273144580881;0.0446484543131627;0.00148367952522255;0.00209823970678501;15972.0259651128;215.102709708461;1.95446352486485e-47;3
"Q";5;"fc.Q_rm.5";0.610431677826855;0.848;0.0146539023734532;0.00574899929721293;0.606208659288582;0.00772578218997585;0.7265;0.0388908729652601;0.10267718084496;0.0436341119134739;0.00148367952522255;0.00209823970678501;15898.4658641365;141.542608732168;1.838232926584e-31;3
"P";5;"fc.P_rm.5";0.614875982193333;0.92;0.0116369402293679;0.00961277979511937;0.609699171615357;0.00790880370832062;0.9075;0.0120208152801713;0.109275866026198;0.0217127235956261;0.00414364640883978;0.00586000094905979;15981.1731798514;224.249924447107;2.01713575197269e-49;5
"LQ";5;"fc.LQ_rm.5";0.608549724837792;0.883;0.011680582325606;0.00896244427621866;0.603708006259728;0.00594013413807249;0.8345;0.0700035713374682;0.12273144580881;0.0446484543131627;0.00148367952522255;0.00209823970678501;15938.2591472212;181.335891816889;4.20144720590942e-40;3
"H";5;"fc.H_rm.5";0.617475145398447;0.865;0.0165899790206935;0.020132789111282;0.600577627483851;0.0139323982895459;0.556;0.311126983722081;0.12733413118678;0.000370959506171924;0.00148367952522255;0.00209823970678501;16075.2506476214;318.327392217132;7.51748490932939e-70;25
