"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"H";2;"fc.H_rm.2";0.586704431734344;0.891;0.0426108447552762;0.00335307687231338;0.55355416605872;0.00516799783619432;0.471;0.0579827560572969;0.147040202595758;0.021712363968058;0.0168566001899335;0.00637940590814074;10238.7114413118;44.9804207795405;1.13263091691822e-10;31
"L";2.5;"fc.L_rm.2.5";0.554538382311047;0.832;0.00535576657361336;0.00404890223571375;0.549424098684148;0.00240140198386106;0.691;0.169705627484771;0.102801519468186;0.00570788949675751;0.00411522633744856;0.00581980889865471;10210.63778449;16.9067639577279;0.000141320620122123;4
"Q";2.5;"fc.Q_rm.2.5";0.553295594828038;0.838;0.00905086970701269;0.00530822091084215;0.551985421966382;0.0094315699465722;0.6385;0.1209152595829;0.100902184235518;0.0204812505471887;0.00411522633744856;0.00581980889865471;10211.9573824027;18.2263618703837;7.30564371593913e-05;3
"P";2.5;"fc.P_rm.2.5";0.556207828067009;0.769;0.00887252443679348;0.00761949074045374;0.55019856826264;0.00389257925391964;0.6325;0.205768073325285;0.106916745805635;0.000111919401897209;0;0;10215.757826329;22.0268057967514;1.09245253197004e-05;6
"LQ";2.5;"fc.LQ_rm.2.5";0.559819150017033;0.817;0.0100113956668109;0.00722565452579538;0.553370580089082;0.00297471550171166;0.668;0.164048773235279;0.0985280151946819;0.000335758205691616;0.00205761316872428;0.00290990444932736;10200.2419738919;6.51095335963691;0.0255639007818893;4
"H";2.5;"fc.H_rm.2.5";0.580487340036351;0.963;0.0296408678196348;0.00588089323945188;0.553238277082701;0.00231275047015712;0.497;0.25597265478953;0.14917695473251;0.0247341878192825;0.0062519784742007;0.00279798504743015;10250.299419089;56.5683985567139;3.4497768990738e-13;25
"L";3;"fc.L_rm.3";0.554171323384393;0.85;0.00428011690916891;0.00267741449972833;0.549408695341044;0.00245151519919056;0.735;0.243244732728172;0.0966286799620133;0.0144376028447396;0.00411522633744856;0.00581980889865471;10214.6350349288;20.9040143965649;1.91519778280814e-05;4
"Q";3;"fc.Q_rm.3";0.553335770431951;0.822;0.00810363834078137;0.00549552335886954;0.551527266775999;0.00855069492680547;0.5955;0.108187337521542;0.100902184235518;0.0204812505471887;0.00411522633744856;0.00581980889865471;10214.7072227346;20.9762022023424;1.84730347600868e-05;3
"P";3;"fc.P_rm.3";0.55625016186452;0.811;0.00933212821709833;0.00548781130782403;0.551104189784914;0.00518386636179727;0.6465;0.228395490323255;0.108974358974359;0.00302182385122456;0;0;10219.2564193126;25.525398780288;1.89973385353103e-06;6
"LQ";3;"fc.LQ_rm.3";0.559793085678958;0.824;0.00794961103624126;0.00500608882045241;0.553609111473614;0.00189136841938375;0.652;0.135764501987817;0.0985280151946819;0.000335758205691616;0.00205761316872428;0.00290990444932736;10204.3252864521;10.5942659198445;0.00331854007745968;4
