"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"LQ";4;"fc.LQ_rm.4";0.574927967414054;0.854;0.00308468284526886;0.00234703974714966;0.569014860441725;0.00267455581633516;0.831;0.0127279220613579;0.0980388633160385;0.0141341844642199;0.000461680517082179;0.000652914848741041;50166.5855436544;149.292355151279;3.81518866397818e-33;4
"H";4;"fc.H_rm.4";0.581043545182519;0.926;0.00559521492533754;0.00286109726282901;0.574017014811101;0.00489559234475905;0.688;0.0650538238691623;0.100364381027198;0.00431625729014814;0.00185185660605345;0.00131309103036892;50444.1159061467;426.822717643532;2.07282922662306e-93;35
"L";4.5;"fc.L_rm.4.5";0.574509936640705;0.82;0.00366652558280611;0.00190096247511941;0.568758866040591;0.00280345815588989;0.799;0.00424264068711929;0.0989673588879276;0.0115152637363689;0.000461680517082179;0.000652914848741041;50189.8594119998;172.56622349668;3.37023140772916e-38;4
"Q";4.5;"fc.Q_rm.4.5";0.575485401287099;0.922;0.00219926099982742;0.00123756441384588;0.570346703433262;0.0008117168797751;0.84;0.00707106781186548;0.0989639358627778;0.0141317640199243;0.000461680517082179;0.000652914848741041;50161.5301530614;144.236964558251;4.77837399507697e-32;4
"P";4.5;"fc.P_rm.4.5";0.574984815110582;0.875;0.00734410936227159;0.00125115964753994;0.571849790641181;0.00322498009170444;0.7625;0.00777817459305203;0.100360958002049;0.00693275757370352;0.00092678405931418;0.0013106705860733;50122.8174217826;105.524233279451;1.21798776330851e-23;4
"LQ";4.5;"fc.LQ_rm.4.5";0.574672140027838;0.839;0.00344132851828005;0.00206081698488809;0.568871853413137;0.00278057745468108;0.796;0.0183847763108503;0.0994324624301596;0.00955167830155453;0.000461680517082179;0.000652914848741041;50185.0029957458;167.709807242674;3.82135259725805e-37;4
"H";4.5;"fc.H_rm.4.5";0.580027708215081;0.903;0.00467624511271547;0.00350830393557536;0.57434232004126;0.00564643870841848;0.6185;0.130814754519511;0.102676206637759;0.00496433125029796;0.00092678405931418;0.0013106705860733;50469.3221529608;452.028964457655;6.96781438601706e-99;32
"L";5;"fc.L_rm.5";0.574023760041818;0.823;0.00410927612206952;0.00173849325930393;0.568454277254799;0.00297729471956632;0.7975;0.0176776695296637;0.102211103095527;0.00692791668511231;0.000461680517082179;0.000652914848741041;50209.2875132874;191.994324784224;2.03657838453379e-42;4
"Q";5;"fc.Q_rm.5";0.574910675920897;0.904;0.00271625418478355;0.00116436037201824;0.570092582276719;0.00103517524885041;0.835;0.0014142135623731;0.0989656473753527;0.0128235138781466;0.000461680517082179;0.000652914848741041;50183.3976994548;166.104510951634;8.52712781009503e-37;4
"P";5;"fc.P_rm.5";0.573478185378681;0.839;0.00829855553957792;0.00171687066899013;0.570695123854097;0.00378021929096354;0.747;0.0197989898732233;0.0994324624301596;0.00955167830155453;0.000925072546739269;2.42044429561094e-06;50134.5783947046;117.285206201414;3.40235874865529e-26;4
"LQ";5;"fc.LQ_rm.5";0.574283081431813;0.817;0.0038636493154211;0.00181321336903281;0.568636209720473;0.00290506236794629;0.8085;0.0106066017177981;0.0975771827989563;0.0134812696154788;0.000461680517082179;0.000652914848741041;50205.9405312675;188.647342764387;1.0856480112647e-41;5
"H";5;"fc.H_rm.5";0.57978708102049;0.883;0.00403607787326149;0.00407776541275885;0.573875955866177;0.00552476892610995;0.5885;0.269407683632075;0.10498460922317;0.00822890549400316;0.00046339202965709;0.000655335293036652;50495.0248255258;477.731637022676;1.82739377225954e-104;31
