"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",12.476,39.738,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.818,39.8319,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.905,39.6696,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.582,39.3988,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.897,39.10279,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.814,39.24207,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.992,39.26237,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.174,39.48181,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.274,39.86229,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.664,39.46991,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.059,39.54644,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.056,39.57404,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.03,39.59858,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.001,39.60815,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.155,39.58322,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.234,39.50058,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.291,39.51597,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.298,39.55965,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.262,39.6599,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.357,39.70117,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.256,39.72643,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.319,39.75317,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.382,39.78,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.485,39.66809,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.07,39.79262,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.017,39.81924,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.002,39.76964,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.619,39.73243,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.71,39.71222,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.663,39.68646,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.68,39.66385,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.595,39.63537,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.666,39.69059,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.723,39.6152,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.833,39.639,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.85,39.5173,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.886,39.46347,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.946,39.52373,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.996,39.57403,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.014,39.57129,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.02,39.52347,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.014,39.44113,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.124,39.46998,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.28,39.49356,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.204,39.465,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.253,39.37357,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.355,39.33254,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.139,39.38115,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.069,39.3081,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.122,39.68775,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.074,39.8543,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.203,39.80064,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.122,39.68775,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.398,39.27792,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.37,39.1998,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.638,39.19689,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.53,39.2619,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.649,38.9729,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.674,38.68964,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.382,38.59883,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.213,40.2152,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.288,39.9971,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.926,40.4123,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.931,40.3346,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.616,40.3558,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.583,40.38052,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.555,40.43962,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.603,40.5195,"SumAut","Adult","Adult_SumAut"
