"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",10.375,42.85,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.05,42.975,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.475,43.275,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",8.925,43.35,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",8.425,43.225,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",8.125,43.075,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",7.55,42.675,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",7.375,42.525,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",7.2,42.35,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",15.422,39.04146,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",15.554,39.19421,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.914,40.51982,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.801,40.34656,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.982,37.65659,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.241,38.06556,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",12.409,38.51033,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.43,40.44118,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.587,40.44583,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.411,40.31286,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.404,40.31812,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.422,40.58317,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.267,40.53718,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.234,40.52617,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.167,40.67864,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.169,40.69229,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.091,40.67176,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.011,40.67016,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.001,40.75876,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",12.892,40.66281,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",12.748,40.69927,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",12.73,40.67407,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",12.725,40.61302,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",12.376,41.0091,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.909,41.41596,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.861,41.41411,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",NA,41.27754,"AutWin","Juvenile","Juvenile_AutWin"
