"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",17.2547,41.8826666666667,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.28625,41.8428833333333,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.3828333333333,41.6345833333333,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.5637333333333,41.2966833333333,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.3993833333333,41.4129,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.4574666666667,41.4925166666667,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.4782166666667,41.4184166666667,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.0693333333333,41.1133666666667,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.4604,41.3739833333333,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",16.9574666666667,41.7845833333333,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.0806166666667,41.1345833333333,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.042,41.1415333333333,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.8681666666667,41.1995833333333,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.4374166666667,41.5186833333333,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",16.6223166666667,41.9507166666667,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.5,41.55,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.5,41.55,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.6,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.725,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.725,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.725,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.775,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.775,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.85,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.9,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.9,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.9,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.9,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.925,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.95,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18,41.675,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.075,41.7,"AutWin","Adult","Adult_AutWin"
