"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"Q";3;"fc.Q_rm.3";0.572261228464624;0.855;0.00470738388606395;0.00286800656604173;0.564217504564299;0.00269813856115201;0.783;0.014142135623731;0.102681341175484;0.00103958082496488;0.000461680517082179;0.000652914848741041;50070.4714015107;90.429906040612;2.30881200853655e-20;4
"P";3;"fc.P_rm.3";0.574543873861231;0.91;0.0045711630971807;0.00461294829801377;0.569040575088329;0.00614982450856816;0.7855;0.0176776695296637;0.0961870067099851;0.0154472754945888;0;0;50046.2144524289;66.172956958857;4.27285484639903e-15;5
"H";3;"fc.H_rm.3";0.580908640698269;0.862;0.0122848770770073;0.00296975362233772;0.569481482879031;0.00429258907577537;0.5785;0.236880771697493;0.102679629662909;0.00234783096674258;0.00231524863571054;0.00196842632340557;50457.2125101999;477.171014729807;2.41893310469157e-104;46
"LQ";3;"fc.LQ_rm.3";0.571139282843838;0.802;0.00440025968912494;0.00303965085716639;0.562978687821607;0.00475875523631958;0.7405;0.00636396103067893;0.104529774756388;0.00234299007815136;0.000461680517082179;0.000652914848741041;50096.6963988779;116.654903407863;4.66340088013435e-26;4
"LP";3;"fc.LP_rm.3";0.575939921717633;0.869;0.00391122599341837;0.00537097775473607;0.56947372756167;0.00618845874049933;0.781;0.0240416305603426;0.100354111951749;0.0121657581408143;0;0;50072.1268681467;92.0853726766072;1.00904041212442e-20;7
"QP";3;"fc.QP_rm.3";0.575927371531003;0.858;0.00400553821307437;0.00551907348877546;0.569260581599486;0.00650782101187644;0.7815;0.0190918830920368;0.0998924314346669;0.0115128432920733;0;0;50072.6440759584;92.6025804883539;7.79109160712373e-21;6
"QH";3;"fc.QH_rm.3";0.583014043581845;0.885;0.0074888968945469;0.00298386017863872;0.570908079288521;0.000575917252038067;0.643;0.284256926036992;0.101742576528145;0.011508002403482;0.00324032118244981;0.00197084676770118;50392.6874357846;412.645940314513;2.48350900840124e-90;44
"LQP";3;"fc.LQP_rm.3";0.575934686056953;0.865;0.00396015696705976;0.00547750749935996;0.569453362602073;0.00620651864985918;0.782;0.0226274169979695;0.100354111951749;0.0121657581408143;0;0;50071.8604078406;91.8189123705597;1.15284170853915e-20;7
"LQH";3;"fc.LQH_rm.3";0.582949496098457;0.874;0.00744721164759754;0.00329270031269858;0.571639476373208;0.000625035271412675;0.649;0.253144227664784;0.0989673588879276;0.0115152637363689;0.00324032118244981;0.00197084676770118;50385.3921365906;405.350641120596;9.53278573214228e-89;39
"L";3.5;"fc.L_rm.3.5";0.570880143305166;0.761;0.00478286162052582;0.00377205893926688;0.562289349912603;0.00525129551489459;0.727;0.0410121933088198;0.10822493040562;0.006258058726302;0.000461680517082179;0.000652914848741041;50120.489328051;140.447832580983;3.17785316346022e-31;4
"Q";3.5;"fc.Q_rm.3.5";0.57187479050941;0.825;0.00490670281015221;0.00338150692614048;0.563823981260117;0.00293972026140855;0.785;0.0212132034355964;0.106374785312141;0.00626289961489321;0.000461680517082179;0.000652914848741041;50093.7095160084;113.668020538316;2.07632878355355e-25;4
"P";3.5;"fc.P_rm.3.5";0.572420505475321;0.83;0.00536543367645009;0.00421495538279618;0.567545525273617;0.00570542839516803;0.7695;0.0162634559672906;0.102660803024585;0.0167385825262972;0;0;50054.7384465885;74.6969511183997;6.02221596658875e-17;5
"H";3.5;"fc.H_rm.3.5";0.578390082591007;0.829;0.0102744882521736;0.000803790924239716;0.569272790984351;0.00467716211751012;0.5605;0.215667568261897;0.0989776279633771;0.00366576288570271;0.00231524863571054;0.00196842632340557;50443.7433492174;463.70185374737;2.03430002032106e-101;37
"LQ";3.5;"fc.LQ_rm.3.5";0.571014037627564;0.781;0.00466937745675333;0.00355931898210365;0.562534016346964;0.00513364432379642;0.7355;0.0205060966544099;0.105913104795059;0.00560998476615218;0.000461680517082179;0.000652914848741041;50116.6634505709;136.621955100825;2.15234836761522e-30;4
