"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"Q";2.5;"fc.Q_rm.2.5";0.557477091307611;0.642;0.0388739381611702;0.00683247798207849;0.531866343650076;0.00346289211430522;0.1345;0.350017856687341;0.145527603074773;0.040370806445102;0.00747728860936408;9.8826943562061e-05;12677.0258542173;148.416028836113;4.97720842396187e-33;5
"P";2.5;"fc.P_rm.2.5";0.558527239744391;0.907;0.0207446668629508;0.00240030389071437;0.538867652464733;0.0115224859984595;0.2825;0.576292026667036;0.117610062893082;0.0222360623014638;0.00747728860936408;9.8826943562061e-05;12716.4241816567;187.814356275532;1.38595052054881e-41;4
"H";2.5;"fc.H_rm.2.5";0.595064059257219;0.894;0.0634736464935652;0.00472540189900629;0.546402830042834;0.00720405136618129;0.3585;0.0714177848998413;0.183228511530398;0.00770850159784077;0.00740740740740741;0.0104756560175785;12622.4087639584;93.7989385772671;3.60525747535778e-21;47
"LQ";2.5;"fc.LQ_rm.2.5";0.575008027031599;0.814;0.0395213579254184;0.00717035418936071;0.547128247942482;0.00148796913860972;0.3995;0.226981276760882;0.12879105520615;0.0273750633666909;0.00377358490566038;0.0053366549523513;12632.8765955132;104.266770132021;1.92254071155259e-23;6
"LP";2.5;"fc.LP_rm.2.5";0.560530705801442;0.873;0.0335600325751391;0.015873161759995;0.530745131970205;0.000219454464450468;0.1705;0.419314321243623;0.112019566736548;0.0196665617688502;0.0037037037037037;0.00523782800878924;12688.7613422721;160.15151689095;1.40817611979854e-35;4
"QP";2.5;"fc.QP_rm.2.5";0.580915618425811;0.933;0.0369589251579771;0.0113845170531986;0.548876962043941;0.00155933492771146;0.416;0.295570634535977;0.125017470300489;0.0327117183190422;0.00377358490566038;0.0053366549523513;12649.9657136958;121.355888314629;3.74128404186721e-27;8
"QH";2.5;"fc.QH_rm.2.5";0.591472101887087;0.811;0.0618951755475688;0.002905500008321;0.544484780131596;0.00391182338664252;0.3725;0.160513239329346;0.170020964360587;0.0109697907353888;0.00740740740740741;0.0104756560175785;12558.5054950102;29.8956696289952;2.71240680898463e-07;26
"LQP";2.5;"fc.LQP_rm.2.5";0.580997863847364;0.933;0.0366873595226206;0.0115999220081406;0.549240971665341;0.00213903227548086;0.465;0.282842712474619;0.126904262753319;0.0300433908428666;0.00377358490566038;0.0053366549523513;12649.4637950748;120.853969693653;4.80851444727147e-27;8
"LQH";2.5;"fc.LQH_rm.2.5";0.592093095334801;0.819;0.0593351534642861;0.00727643813018043;0.543895633224145;0.00368305187120871;0.3695;0.146371103705615;0.170020964360587;0.0109697907353888;0;0;12565.709436504;37.0996111228269;7.39671365737716e-09;29
"L";3;"fc.L_rm.3";0.549430106078362;0.371;0.0363402502646452;0.0145509691885433;0.52634986185537;0.00150272951524932;-0.0995;0.205768073325285;0.121243885394829;0.0380483732713935;0.0037037037037037;0.00523782800878924;12673.929379932;145.319554550835;2.34086665473534e-32;3
"Q";3;"fc.Q_rm.3";0.551230490768154;0.652;0.0376019267015435;0.00560327967829493;0.531519787626826;0.0042000637014121;0.1205;0.35850313806158;0.151187980433263;0.032365824016575;0.00559049615653389;0.00256950053261359;12670.0823998281;141.472574446936;1.60227770895209e-31;4
"P";3;"fc.P_rm.3";0.557452984890949;0.919;0.0199391362718335;0.0040927924529843;0.540242113658699;0.0143773468200963;0.22;0.642052957317385;0.149336128581412;0.0297469100121804;0.00747728860936408;9.8826943562061e-05;12713.2862951277;184.676469746515;6.65474054878353e-41;3
"H";3;"fc.H_rm.3";0.587748166950103;0.874;0.0617142491609554;0.00250633956218274;0.545961631507869;0.00698621697330733;0.343;0.10040916292849;0.179454926624738;0.00237184664548945;0.00925925925925926;0.0130945700219731;12635.243373642;106.633548260828;5.88757163824858e-24;35
"LQ";3;"fc.LQ_rm.3";0.572959893202497;0.806;0.0412968281048272;0.00381307587323005;0.543701696160999;0.00664757682785524;0.353;0.210717820793591;0.12879105520615;0.0273750633666909;0.00188679245283019;0.00266832747617565;12633.4804031983;104.870577817086;1.42154421487017e-23;6
"LP";3;"fc.LP_rm.3";0.560609912599046;0.882;0.0331396368311831;0.0143759497208026;0.530332630106729;0.000553272599329856;0.086;0.535986940139403;0.136093640810622;0.0537124438259802;0.0037037037037037;0.00523782800878924;12686.1461039093;157.536278528147;5.20653473481903e-35;4
"QP";3;"fc.QP_rm.3";0.579707461543682;0.919;0.0376590024247695;0.00974272124087111;0.546751194924777;0.00148262502631035;0.3505;0.310419876940894;0.121243885394829;0.0380483732713935;0.00377358490566038;0.0053366549523513;12650.7922756024;122.182450221231;2.47477114704395e-27;8
"QH";3;"fc.QH_rm.3";0.585821679366427;0.796;0.059772584390211;0.00107154224367205;0.542793671036042;0.00563735429190808;0.3515;0.306177236253775;0.168099231306778;0.0189253596921347;0.00744234800838574;0.00518841453700821;12575.0098507218;46.400025340623;7.07097854436909e-11;18
