"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"LQ";4;"fc.LQ_rm.4";0.581230826434291;0.767;0.0145526637014506;0.00265842263756481;0.576605323063959;0.0133804778184078;0.543;0.114551298552221;0.101419594251606;0.00579260924565989;0.000599520383693046;0.000847849857537827;38481.6648864118;75.9166766775306;2.51348157855489e-17;4
"H";4;"fc.H_rm.4";0.583106586229025;0.861;0.00879178074604209;0.00072208764182905;0.577100292118155;0.00769837968215277;0.7095;0.123743686707646;0.100246809851389;0.00102732172519182;0.00121654501216545;0.00172045445544172;38659.9487292898;254.200519555554;4.85770479947486e-56;21
"L";4.5;"fc.L_rm.4.5";0.580458754529647;0.765;0.014385197215441;0.00276700465972145;0.57606759341624;0.0130035400328366;0.59;0.114551298552221;0.109265871973954;0.00656619488209952;0.000599520383693046;0.000847849857537827;38491.4918936487;85.7436839143847;1.84658030117982e-19;4
"Q";4.5;"fc.Q_rm.4.5";0.581987940707419;0.826;0.0138368965082213;0.00291673094899174;0.576932790830344;0.0125407211513262;0.743;0.0381837661840736;0.100863834479861;0.00359562603817137;0.000599520383693046;0.000847849857537827;38487.1890480207;81.4408382864203;1.58752018024838e-18;4
"P";4.5;"fc.P_rm.4.5";0.576788442966154;0.523;0.015025864584827;0.00430919306868733;0.574465225743283;0.015844185653945;0.618;0.176776695296637;0.0990215127168338;0.00240120981550858;0.0018160653958585;0.000872604597903895;38479.2545218484;73.5063121140993;8.38841138946732e-17;4
"LQ";4.5;"fc.LQ_rm.4.5";0.580713828475942;0.788;0.0144040282621076;0.00266882069269751;0.576332757139374;0.0131194786139718;0.582;0.0933380951166243;0.104434700414851;0.00661570436283165;0.000599520383693046;0.000847849857537827;38491.1515782726;85.4033685383547;2.18910575786751e-19;4
"H";4.5;"fc.H_rm.4.5";0.581625582156313;0.861;0.00864302695756869;0.000186991701676162;0.576707709292811;0.00745624384850299;0.6805;0.152027957955108;0.100246809851389;0.00102732172519182;0.00121654501216545;0.00172045445544172;38683.7798298874;278.03162015316;3.2476810839685e-61;23
"L";5;"fc.L_rm.5";0.579914621045096;0.762;0.014229679439697;0.00291167843002422;0.575521592298831;0.0126954963823267;0.606;0.104651803615609;0.111073185247422;0.00740166736945431;0.000599520383693046;0.000847849857537827;38502.1455690922;96.3973593579649;8.97329549974793e-22;4
"Q";5;"fc.Q_rm.5";0.58145221261757;0.808;0.0136557209827099;0.00287609501841601;0.576458847362162;0.0123026729779366;0.7495;0.0403050865276332;0.101480859108334;0.00616393035115091;0.000599520383693046;0.000847849857537827;38498.1170781496;92.3688684153021;6.72554779188308e-21;4
"P";5;"fc.P_rm.5";0.575620821128965;0.547;0.0150288759410993;0.00416616747521836;0.573485888423608;0.0151934171926184;0.5565;0.140714249456123;0.0971966951985856;0.00498189149867117;0.0018160653958585;0.000872604597903895;38489.0212206738;83.2730109394979;6.35137884404002e-19;3
"LQ";5;"fc.LQ_rm.5";0.580196433412331;0.752;0.0142947577723015;0.0028079853019986;0.57584839729035;0.0129113931070518;0.593;0.107480230740355;0.10867510371265;0.00401026793930301;0.000599520383693046;0.000847849857537827;38500.8918421277;95.1436323934322;1.67955921866447e-21;4
"H";5;"fc.H_rm.5";0.580987963474788;0.858;0.00864215132319723;0.00016481530613893;0.57676896014401;0.00737687524470251;0.7095;0.137885822331377;0.100246809851389;0.00102732172519182;0.00121654501216545;0.00172045445544172;38687.3210344272;281.572824692921;5.52854158088217e-62;21
