"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"P";4;"fc.P_rm.4";0.619564060353257;0.873;0.102147372411241;0.00452278374088924;0.596880207402328;0.062682713835159;0.6545;0.0346482322781409;0.111643835616438;0.01646687024681;0.00684931506849315;0.00968639426282942;3872.46758638917;29.9672047855524;2.73377901602057e-07;5
"LQ";4;"fc.LQ_rm.4";0.604007872163979;0.784;0.118318544443629;0.00118024157976991;0.596297022968915;0.0888873743634482;0.5715;0.269407683632075;0.132191780821918;0.0455260530352983;0.00684931506849315;0.00968639426282942;3859.61268048544;17.1122988818179;0.000169110570757943;3
"H";4;"fc.H_rm.4";0.62094664009605;0.87;0.085644108237216;0.0701628614209085;0.505605879366312;0.0455485224189742;0.1655;0.0827314933988261;0.104246575342466;0.0505629780519696;0.0268493150684932;0.0185978769846325;3934.30543745848;91.8050558548557;1.02057437466319e-20;12
"L";4.5;"fc.L_rm.4.5";0.603757844314342;0.768;0.115775494056318;0.00276956563496237;0.596848729304699;0.088417195076489;0.552;0.281428498912246;0.125342465753425;0.0358396587724688;0.00684931506849315;0.00968639426282942;3860.97303605252;18.4726544488999;8.56590586100653e-05;3
"Q";4.5;"fc.Q_rm.4.5";0.567340421581612;0.646;0.0924480619721186;0.0474111202633101;0.599696080609422;0.0844790183289535;0.5765;0.249608693758851;0.120342465753425;0.0429107265843343;0.0186986301369863;0.0123017207137934;3878.02059931588;35.5202177122642;1.70193108135423e-08;2
"P";4.5;"fc.P_rm.4.5";0.618717431397062;0.877;0.102295012565958;0.00375687148372852;0.598153273477475;0.0644574077909476;0.6585;0.0445477272147525;0.116643835616438;0.00939580243494453;0.00684931506849315;0.00968639426282942;3876.99482038501;34.4944387813885;2.84241204129363e-08;5
"LQ";4.5;"fc.LQ_rm.4.5";0.603757844314342;0.768;0.116234899552402;0.000942852065016309;0.596259008150538;0.087840136957079;0.5875;0.256679761570717;0.125342465753425;0.0358396587724688;0.00684931506849315;0.00968639426282942;3860.97303605252;18.4726544488999;8.56590586100653e-05;3
"H";4.5;"fc.H_rm.4.5";0.616043866272233;0.739;0.0663699841333285;0.0938613316958403;0.521459370420164;0.0303481326881839;NA;NA;0.0342465753424658;0.0484319713141471;0.00684931506849315;0.00968639426282942;3934.00676301948;91.5063814158552;1.1849526319178e-20;7
"L";5;"fc.L_rm.5";0.60355732692998;0.768;0.115138990810922;0.0029045136801187;0.596729186180949;0.0877257040487863;0.5515;0.284964032818179;0.125342465753425;0.0358396587724688;0.00684931506849315;0.00968639426282942;3862.34845510853;19.8480735049061;4.30630557469837e-05;3
"Q";5;"fc.Q_rm.5";0.567371365622408;0.642;0.0845032533017089;0.0595731164398194;0.602233292908641;0.081643840002552;0.5605;0.259508188695463;0.113493150684932;0.0332243323215049;0.0186986301369863;0.0123017207137934;3878.58218919457;36.0818075909478;1.2852697226913e-08;2
"P";5;"fc.P_rm.5";0.618004480697107;0.894;0.102217193203774;0.00364681828631263;0.598032153847617;0.0646286968141629;0.6595;0.0134350288425444;0.116643835616438;0.00939580243494453;0.00684931506849315;0.00968639426282942;3881.66069223115;39.1603106275297;2.75743850789996e-09;5
"LQ";5;"fc.LQ_rm.5";0.60355732692998;0.768;0.114837094931046;0.00241898758643384;0.596057254387071;0.0867840134440545;0.5655;0.283549819255806;0.125342465753425;0.0358396587724688;0.00684931506849315;0.00968639426282942;3862.34845510853;19.8480735049061;4.30630557469837e-05;3
"H";5;"fc.H_rm.5";0.61555742595091;0.665;0.0649750342162954;0.0918885746043409;0.523109625376985;0.0326819456294934;NA;NA;0.0342465753424658;0.0484319713141471;0.00684931506849315;0.00968639426282942;3943.14550818691;100.645126583289;1.22813947589496e-22;8
