"species","dd long","dd lat","season"
"Prionace glauca",13.011,40.67016,"Aut"
"Prionace glauca",13.001,40.75876,"Aut"
"Prionace glauca",12.892,40.66281,"Aut"
"Prionace glauca",12.748,40.69927,"Aut"
"Prionace glauca",12.73,40.67407,"Aut"
"Prionace glauca",12.725,40.61302,"Aut"
"Prionace glauca",12.376,41.0091,"Aut"
"Prionace glauca",11.909,41.41596,"Aut"
"Prionace glauca",11.861,41.41411,"Aut"
"Prionace glauca",NA,41.27754,"Aut"
"Prionace glauca",11.183,41.18933,"Aut"
"Prionace glauca",11.175,41.11861,"Aut"
"Prionace glauca",11.215,41.09315,"Aut"
"Prionace glauca",11.287,41.0336,"Aut"
"Prionace glauca",11.007,40.8913,"Aut"
"Prionace glauca",11.007,40.99654,"Aut"
"Prionace glauca",10.888,41.1305,"Aut"
"Prionace glauca",10.784,41.11557,"Aut"
"Prionace glauca",10.609,41.08651,"Aut"
"Prionace glauca",10.694,41.01684,"Aut"
"Prionace glauca",10.706,40.98431,"Aut"
"Prionace glauca",10.552,40.90205,"Aut"
"Prionace glauca",10.457,40.84829,"Aut"
"Prionace glauca",10.359,40.91633,"Aut"
"Prionace glauca",10.189,40.94155,"Aut"
"Prionace glauca",9.889,41.16729,"Aut"
"Prionace glauca",10.351,40.777,"Aut"
"Prionace glauca",9.665,41.34,"Aut"
"Prionace glauca",9.615,41.372,"Aut"
"Prionace glauca",10.143,41.744,"Aut"
"Prionace glauca",10.33,41.918,"Aut"
"Prionace glauca",10.013,41.93,"Aut"
"Prionace glauca",10.043,41.955,"Aut"
"Prionace glauca",10.03,42.032,"Aut"
"Prionace glauca",9.77,41.951,"Aut"
"Prionace glauca",9.756,42.061,"Aut"
"Prionace glauca",9.871,42.063,"Aut"
"Prionace glauca",10.116,42.069,"Aut"
"Prionace glauca",10.139,42.088,"Aut"
"Prionace glauca",10.174,42.069,"Aut"
"Prionace glauca",10.21,42.077,"Aut"
"Prionace glauca",10.106,42.138,"Aut"
"Prionace glauca",10.11,42.153,"Aut"
