"species","dd long","dd lat","season"
"Prionace glauca",12.7414,44.88741667,"Sum"
"Prionace glauca",13.64678333,43.74581167,"Sum"
"Prionace glauca",13.64678333,43.74581167,"Sum"
"Prionace glauca",13.64678333,43.74581167,"Sum"
"Prionace glauca",13.7345,43.81467,"Sum"
"Prionace glauca",12.70096667,45.0012,"Sum"
"Prionace glauca",13.59135,43.74078333,"Sum"
"Prionace glauca",14.03213333,43.7425,"Sum"
"Prionace glauca",14.03213333,43.7425,"Sum"
"Prionace glauca",14.03213333,43.7425,"Sum"
"Prionace glauca",13.7388,43.871615,"Sum"
"Prionace glauca",13.64166667,43.80472222,"Sum"
"Prionace glauca",13.0127,45.327135,"Sum"
"Prionace glauca",13.211,45.43606667,"Sum"
"Prionace glauca",13.211,45.43606667,"Sum"
"Prionace glauca",13.211,45.43606667,"Sum"
"Prionace glauca",12.61666667,45.25,"Sum"
"Prionace glauca",13.21688333,45.26281667,"Sum"
"Prionace glauca",13.21688333,45.26281667,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",13.06383333,45.31033333,"Sum"
"Prionace glauca",12.79111667,45.32703333,"Sum"
"Prionace glauca",12.79111667,45.32703333,"Sum"
"Prionace glauca",12.79111667,45.32703333,"Sum"
"Prionace glauca",12.79111667,45.32703333,"Sum"
"Prionace glauca",12.79111667,45.32703333,"Sum"
"Prionace glauca",12.88027778,44.98222222,"Sum"
"Prionace glauca",12.76833333,44.98805556,"Sum"
"Prionace glauca",12.5187,44.761,"Sum"
"Prionace glauca",12.86666667,45.2501667,"Sum"
"Prionace glauca",12.8671667,45.2673,"Sum"
"Prionace glauca",12.8671667,45.2673,"Sum"
"Prionace glauca",12.8667,45.43141667,"Sum"
"Prionace glauca",12.8667,45.43141667,"Sum"
"Prionace glauca",12.86651667,45.26671667,"Sum"
"Prionace glauca",12.86651667,45.26671667,"Sum"
"Prionace glauca",12.86651667,45.26671667,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.86718333,45.25391667,"Sum"
"Prionace glauca",12.90546667,45.3029,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
