"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"P";2;"fc.P_rm.2";0.567001359353622;0.68;0.0308394766979054;0.00866019568127154;0.538388233594317;0.0168623511450302;0.2805;0.178898015640197;0.130408599455572;0.0531325737055662;0.0105543836198194;7.87659760297467e-05;16962.9886086215;82.216392667171;1.05873884735559e-18;6
"LQ";2;"fc.LQ_rm.2";0.573317649940872;0.357;0.0343014359151309;0.00179767558410199;0.542336136079781;0.0152094798369672;-0.07;0.25597265478953;0.111938428120888;0.0532704141636182;0.0092281236728698;0.0017968488281786;16932.6581280185;51.8859120641755;4.08290268016057e-12;7
"H";2;"fc.H_rm.2";0.594588093122984;0.987;0.0568634987790135;0.0277095175922111;0.542844874832277;0.00366526579170198;0.468;0.0113137084989847;0.16766919387066;0.0329684838419509;0.0065756037789706;0.0055480784365953;17053.3460233038;172.57380734941;2.5346940816359e-38;51
"L";2.5;"fc.L_rm.2.5";0.55801845008432;0.677;0.031417303812948;0.00159312833815786;0.534129542145764;0.00919385159593374;0.093;0.135764501987817;0.105460292264528;0.0216015689261581;0.0105543836198194;7.87659760297467e-05;17010.435481752;129.663265797644;5.27025048003375e-29;5
"Q";2.5;"fc.Q_rm.2.5";0.555548820872802;0.793;0.0195557590817445;0.0020216048490934;0.540974199077086;0.000543117127864533;0.204;0.0777817459305202;0.106744780244644;0.0309205684651775;0.0079018637259202;0.00367246363238695;17033.0758695189;152.303653564559;6.39048057140968e-34;4
"P";2.5;"fc.P_rm.2.5";0.567078702975867;0.675;0.0311418820495165;0.00781134686578187;0.537469041469642;0.016021755751873;0.1895;0.27647875144394;0.126457667592612;0.0512963418893727;0.0105543836198194;7.87659760297467e-05;16967.6669639116;86.8947479572635;1.0206971570121e-19;6
"LQ";2.5;"fc.LQ_rm.2.5";0.57144514506191;0.477;0.0343351856467956;0.000821475739816873;0.540549562089906;0.0177380502964293;-0.088;0.265872149726142;0.118514031899859;0.0588184926002135;0.0092281236728698;0.0017968488281786;16959.6023678306;78.8301518761946;5.75574696954061e-18;6
"H";2.5;"fc.H_rm.2.5";0.586217934754814;0.986;0.0514172221092725;0.0155857091231822;0.53875575701355;0.00421375036003327;0.308;0.179605122421383;0.158454994186735;0.0384968707845388;0.00658952776791495;0.00181654032218604;17120.6526652356;239.880449281205;6.14432186232053e-53;48
"L";3;"fc.L_rm.3";0.556061656441524;0.614;0.032120904623145;0.00123777751892326;0.532369199892091;0.00831790061903005;-0.017;0.254558441227157;0.109411224127488;0.0234378007423516;0.0105543836198194;7.87659760297467e-05;17027.0167713238;146.244555369398;1.3220563746105e-32;4
"Q";3;"fc.Q_rm.3";0.551953131659049;0.75;0.0208103336447792;0.0014660129902918;0.539179562741976;0.00118859611850572;0.1995;0.115258405333407;0.106689084288867;0.0458467209228146;0.0065756037789706;0.0055480784365953;17045.8165653823;165.044349427921;1.0937714026792e-36;3
