"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"LQ";3.5;"fc.LQ_rm.3.5";0.591295697761272;0.599;0.0283867671579321;0.0160486807968961;0.570542041018231;0.0168336277419032;0.412;0.401636651713959;0.18275492082285;0.0268160592983651;0;0;10979.247062635;29.2336331844199;4.4863357816188e-07;6
"LP";3.5;"fc.LP_rm.3.5";0.576586434533325;0.562;0.0253653222064665;0.0330886951338336;0.558401488313488;0.0157601806189079;0.1655;0.757311362650792;0.133361698978837;0.0186535124680335;0.00643776824034335;0.00910437915690834;11029.7895761019;79.776146651313;4.75033705174909e-18;4
"QP";3.5;"fc.QP_rm.3.5";0.594692299995579;0.793;0.025022755364317;0.0128161733520149;0.573481159932752;0.0168828125469255;0.3635;0.410829039869384;0.171969809086873;0.0481380966916993;0.00214592274678112;0.00303479305230278;10996.0130006803;45.9995712296914;1.02615883083611e-10;9
"QH";3.5;"fc.QH_rm.3.5";0.599642818083876;0.921;0.0410305439983802;0.00958708347358912;0.568808107051617;0.00920786928005948;0.342;0.311126983722081;0.178481574663312;0.00858113897547682;0.00643776824034335;0.00910437915690834;11051.1082839083;101.094854457657;1.11538768340076e-22;26
"LQP";3.5;"fc.LQP_rm.3.5";0.59448543698357;0.805;0.0248798351020691;0.0126944359088209;0.573561722592506;0.0168005448032526;0.357;0.391737156777347;0.171969809086873;0.0481380966916993;0.00214592274678112;0.00303479305230278;11000.4225622559;50.4091328052655;1.13159353339097e-11;10
"LQH";3.5;"fc.LQH_rm.3.5";0.59943060316042;0.885;0.0342566440352237;0.0153449268152279;0.573262777585949;0.0134016133474268;0.3215;0.255265548008344;0.165550540180553;0.0268683833165082;0.00214592274678112;0.00303479305230278;11057.4509271505;107.437497699873;4.67884183184883e-24;23
"L";4;"fc.L_rm.4";0.568986371241155;-0.213;0.0180051778082049;0.0251673622884361;0.557254578694152;0.0132438015951574;0.173;0.688722004875697;0.118275492082285;0.00268160592983651;0.00643776824034335;0.00910437915690834;11016.2250905496;66.2116610989669;4.19000979224642e-15;4
"Q";4;"fc.Q_rm.4";0.575248805709326;-0.076;0.0169069547805012;0.000870715367873012;0.564022330749039;0.00712840004042019;0.0165;0.152027957955108;0.154811676779636;0.0177770851641357;0.0128940358147107;0.00604342409553398;10990.2186886502;40.2052591995525;1.85965960465285e-09;4
"P";4;"fc.P_rm.4";0.573721533066669;0.603;0.0287984862675477;0.0214812407017293;0.552059254188797;0.008149088495613;-0.0415;0.337289934625983;0.167751960929407;0.00659282628603709;0.0107481130679296;0.0030086310432312;11035.8579540441;85.8445245934454;2.28556142804962e-19;3
"H";4;"fc.H_rm.4";0.590399717977536;0.641;0.0222221346492101;0.0112979396093038;0.573436858479681;0.00698916018300868;0.502;0.400222438151586;0.0901287553648069;0.127461308196717;0.0107296137339056;0.0151739652615139;11123.4952051201;173.481775669501;2.13209043768115e-38;24
"LQ";4;"fc.LQ_rm.4";0.591767829427601;0.427;0.0293852367578794;0.016090522046503;0.570171483864308;0.0166593590105861;0.409;0.408707719525824;0.16553204084653;0.0390337175347909;0;0;10978.1819165378;28.1684870871468;7.64161778664435e-07;6
"LP";4;"fc.LP_rm.4";0.575782368011393;0.621;0.0245754952212719;0.0332634069366111;0.557972648291482;0.0144856125442261;0.195;0.741047906683502;0.131215776232056;0.0216883055203362;0.00643776824034335;0.00910437915690834;11026.5837241442;76.5702946935817;2.35975183692634e-17;5
"QP";4;"fc.QP_rm.4";0.593904521899789;0.764;0.0257271481143554;0.0136209856927136;0.571668681814954;0.0162748213722218;0.367;0.363452885529885;0.167687213260323;0.0359858434779523;0;0;10991.0054652095;40.9920357588981;1.25483637180702e-09;7
"QH";4;"fc.QH_rm.4";0.597614792683239;0.91;0.0382559387039906;0.00827494087282258;0.567458988090261;0.0104198539649939;0.433;0.231931024229188;0.189257436732278;0.006658231308716;0.00214592274678112;0.00303479305230278;11069.9524282364;119.938998785788;9.02551298909701e-27;25
"LQP";4;"fc.LQP_rm.4";0.593811212487173;0.764;0.0252947720727579;0.0132658455630131;0.571893483605528;0.0158255273085353;0.389;0.362038671967512;0.16553204084653;0.0390337175347909;0;0;10997.7646061632;47.7511767125616;4.27423394512816e-11;10
"LQH";4;"fc.LQH_rm.4";0.598088087808578;0.886;0.0336791201755057;0.016848971872617;0.570865712968411;0.0156256939918566;0.4285;0.439113311116846;0.16339536776676;0.0299162573733468;0;0;11090.0842727475;140.070843296855;3.83616611360731e-31;27
"L";4.5;"fc.L_rm.4.5";0.568677356528052;-0.226;0.017804310365742;0.0236089483057158;0.556530234023634;0.0121291036300453;0.158;0.687307791313324;0.120430664496078;0.000366268127002064;0.00643776824034335;0.00910437915690834;11011.0987207455;61.0852912948394;5.43741019302266e-14;4
"Q";4.5;"fc.Q_rm.4.5";0.57470163093684;-0.076;0.0138880984148361;0.00517558664651124;0.566575225866841;0.0119851296923038;0.067;0.0579827560572969;0.141880642296877;0.0360643295051671;0.0107388634009176;0.00909129815237255;10987.9711179301;37.9576884794678;5.72120142554952e-09;3
"P";4.5;"fc.P_rm.4.5";0.573474530718808;0.523;0.0288450915315478;0.0195279510145677;0.550445727008193;0.00512605198314167;-0.021;0.400222438151586;0.167751960929407;0.00659282628603709;0.0107481130679296;0.0030086310432312;11035.2790810383;85.2656515877043;3.05276640814641e-19;3
