"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"Q";2;"fc.Q_rm.2";0.572444456912029;0.807;0.0303590033808346;0.000366103891650137;0.549169686362949;0.0026693954590744;0.164;0.463862048458375;0.115644653085176;0.0563314902030844;0.0088339222614841;0.0124930526711404;12500.101807041;141.400345678952;1.97130224898687e-31;4
"P";2;"fc.P_rm.2";0.588767552577584;0.875;0.0150630678125059;0.00627912292153556;0.570769946006972;0.00632155610293356;0.5895;0.301934595566656;0.122903139391002;0.0410692193586298;0.00530035335689046;0.00749583160268425;12620.1731398505;261.47167848846;1.66569154167057e-57;6
"LQ";2;"fc.LQ_rm.2";0.596842940497563;0.628;0.0253025282766268;0.0191578391917007;0.57307701206506;0.0135917169203167;0.35;0.294156420973604;0.124746463241954;0.0334651447003112;0.00530035335689046;0.00749583160268425;12405.9916838588;47.290222496682;5.37658866383896e-11;5
"H";2;"fc.H_rm.2";0.614567837907156;0.898;0.0386202027461902;0.00296414540537496;0.575901994975498;0.0104664347374191;0.615;0.268700576850888;0.140838871809264;0.030695926526997;0.00353356890459364;0.00499722106845617;12575.9160866602;217.214625298118;6.79034082716611e-48;52
"L";2.5;"fc.L_rm.2.5";0.581101724801231;0.784;0.021500066000426;0.00384473348181403;0.560396851919624;0.00698304960508059;0.166;0.329511760032931;0.128624459440497;0.00699971759769312;0.0088339222614841;0.0124930526711404;12476.2149567234;117.513495361267;3.03191386376013e-26;4
"Q";2.5;"fc.Q_rm.2.5";0.570074858938189;0.744;0.0299906215968323;0.00515592772069445;0.547790216459449;0.00629617972075563;0.098;0.462447834896002;0.113801329234223;0.0639355648614031;0.00706713780918728;0.00999444213691233;12519.1511918607;160.449730498565;1.43956693190546e-35;4
"P";2.5;"fc.P_rm.2.5";0.587864877212106;0.896;0.0143116945517576;0.00473717798850539;0.569928261843254;0.00512285235351056;0.5285;0.351432070249714;0.121059815540049;0.0486732940169485;0.00530035335689046;0.00749583160268425;12644.808814318;286.107352955925;7.44776287287777e-63;5
"LQ";2.5;"fc.LQ_rm.2.5";0.595188269428058;0.608;0.0226062637974899;0.016183620444839;0.572327153687847;0.0105924837504338;0.33;0.224859956417322;0.131775331351813;0.0485109294334969;0.00353356890459364;0.00499722106845617;12424.4244733108;65.723011948734;5.34413523389749e-15;6
"H";2.5;"fc.H_rm.2.5";0.608483946204155;0.905;0.0334095840852144;0.00558779732325024;0.574704554586251;0.0111764065625066;0.6735;0.205768073325285;0.142643925960888;0.0281431944649517;0.00176678445229682;0.00249861053422808;12604.6026159859;245.901154623776;4.00581490168442e-54;38
"L";3;"fc.L_rm.3";0.580044562708387;0.801;0.019930057562593;0.00483241128998533;0.557659748682209;0.0113287119648859;0.128;0.267286363288515;0.125129160235231;0.0170482812624227;0.0088339222614841;0.0124930526711404;12499.4350269886;140.733565626542;2.75132988865725e-31;4
"Q";3;"fc.Q_rm.3";0.566536892472429;0.714;0.0297753399214157;0.00883489831354619;0.544483077554489;0.0122784694050415;0.115;0.520430590953299;0.095865596815961;0.0743088576930359;0.0088339222614841;0.0124930526711404;12536.0127910648;177.31132970273;3.13893351247028e-39;3
