"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"H";2;"fc.H_rm.2";0.617049121629686;0.799;0.0269001082320596;0.0181473501916773;0.597822090905182;0.00571404053603315;0.633;0.173948268171891;0.144559469725181;0.00937402301714497;0.00107991360691145;0.00152722846908542;18866.6138589298;199.196473989679;4.51581456418346e-44;53
"L";2.5;"fc.L_rm.2.5";0.610844793845891;0.62;0.0112118338017197;0.010993655974946;0.601150929561164;0.0123814068743898;0.4855;0.19869700551342;0.112755393361635;0.0128462734905369;0;0;18757.8883859076;90.47100096742;1.83726832542727e-20;5
"Q";2.5;"fc.Q_rm.2.5";0.614582793805356;0.644;0.0089507035889887;0.00746138241634437;0.604110126368937;0.00839614841137695;0.578;0.258801081914276;0.120731858692684;0.0210722420033349;0;0;18740.8236905065;73.4063055663537;9.32661633766161e-17;5
"P";2.5;"fc.P_rm.2.5";0.618131743161413;0.928;0.0214738656932638;0.0122611439159753;0.600637197171675;0.00329509941400535;0.4965;0.152027957955108;0.117876914674412;0.00740091405248749;0.00222933889426777;9.83043612284864e-05;18804.2955458178;136.878160877648;1.53810453602754e-30;7
"LQ";2.5;"fc.LQ_rm.2.5";0.612191680872673;0.64;0.0115251044645657;0.0105477136801118;0.600445060205721;0.0113406262879324;0.5345;0.259508188695463;0.110595566147812;0.0159007304287077;0;0;18744.2173861961;76.8000012559241;1.70919831598392e-17;8
"H";2.5;"fc.H_rm.2.5";0.615022035260921;0.772;0.0238621910118531;0.0174934140629143;0.596720201080454;0.00565979066844879;0.565;0.298399061660723;0.132054814925151;0.0209493615517993;0.00107991360691145;0.00152722846908542;18865.545722094;198.128337153867;7.70334000266196e-44;39
"L";3;"fc.L_rm.3";0.610384046335976;0.585;0.011233155443296;0.010049303977832;0.601658851592098;0.0124127402533603;0.5;0.17819090885901;0.108435738933989;0.0189551873668785;0;0;18772.8661146114;105.448729671265;1.02754328170546e-23;4
"Q";3;"fc.Q_rm.3";0.614017218355136;0.685;0.00749290605689401;0.0102767355295286;0.604016124174284;0.00976259206520206;0.56;0.166877200360025;0.120592835331794;0.0147667194045362;0;0;18765.2500520546;97.8326671144387;4.63027830440551e-22;5
"P";3;"fc.P_rm.3";0.617371149459196;0.795;0.0236617148670991;0.00589824758268751;0.597541661281853;0.00890158226816217;0.4445;0.303348809129029;0.119026339961769;0.00577538122217359;0.00215982721382289;0.00305445693817083;18791.880401101;124.463016160869;7.63660406295195e-28;7
"LQ";3;"fc.LQ_rm.3";0.610350154595878;0.606;0.00973843451445311;0.0121114546036453;0.600780799923149;0.0111111565327988;0.564;0.231931024229188;0.108435738933989;0.0189551873668785;0;0;18777.0627021213;109.645317181112;1.26044159008621e-24;6
"H";3;"fc.H_rm.3";0.613157651764059;0.739;0.0215615508184335;0.0159084919940683;0.596847114237002;0.00456590109059275;0.5765;0.333047293938864;0.133134728532062;0.0224765900208847;0.00107991360691145;0.00152722846908542;18887.5937471206;220.176362180442;1.25606254034921e-48;34
