"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"Q";3;"fc.Q_rm.3";0.540269186679868;0.544;0.00181571576732076;0.00212553219835605;0.534768090316173;0.00556815142389088;0.6655;0.270821897194448;0.0979755538579068;0.0099934877402224;0.00189393939393939;0.00267843477722177;10805.6617887695;15.5871407505765;0.000291683211333465;4
"P";3;"fc.P_rm.3";0.538604617673883;0.806;0.0106058784298438;0.00191614493205898;0.529605188422407;0.00059946668113997;0.695;0.111722871427475;0.12005029284441;0.0144275352285643;0;0;10815.9902328429;25.9155848239752;1.66770142139441e-06;6
"LQ";3;"fc.LQ_rm.3";0.542245760677934;0.807;0.00908142341264723;0.00459621620743116;0.541376161687678;0.00136515175292885;0.705;0.0791959594928933;0.111646931499873;0.00254338764559714;0.00189393939393939;0.00267843477722177;10798.771817696;8.69716967701243;0.00914217734319984;4
"H";3;"fc.H_rm.3";0.574570413465598;0.97;0.020546740453232;0.0050478729696953;0.545129517827977;0.011657758515792;0.325;0.595383909759073;0.1011427298192;0.0123117968331118;0;0;10851.4561845108;61.3815364918646;3.31729998312889e-14;21
"L";3.5;"fc.L_rm.3.5";0.537910437075468;0.813;0.00422251186222988;0.00499758932081567;0.532721180341345;0.00198372791726614;0.67;0.0254558441227157;0.102177234530176;0.015935561531706;0.00210084033613445;0.0029710368957418;10813.9851304153;23.9104823963989;4.54486260723549e-06;4
"Q";3.5;"fc.Q_rm.3.5";0.5394726993598;0.726;0.00288542283993037;0.00286341659606212;0.532486660863017;0.00716080983977147;0.6235;0.350017856687341;0.0960816144639674;0.0126719225174442;0.00378787878787879;0.00535686955444354;10806.9490514462;16.8744034272204;0.000153244852038041;3
"P";3.5;"fc.P_rm.3.5";0.538350172924801;0.805;0.00908923062815159;0.00371851825901592;0.530150125513693;0.00126490607703998;0.657;0.144249783362056;0.114368474662592;0.0224628395602296;0;0;10818.328471649;28.2538236300334;5.18055386301893e-07;6
"LQ";3.5;"fc.LQ_rm.3.5";0.541926840320971;0.838;0.00803271789575105;0.00166939276472945;0.54108043327576;0.0017967665504676;0.7085;0.112429978208661;0.104071173924115;0.0132571267544842;0.00189393939393939;0.00267843477722177;10800.9973224073;10.9226743883173;0.00300460533363208;4
"H";3.5;"fc.H_rm.3.5";0.570073392360718;0.975;0.0265641810539511;0.00334314538186483;0.52480379544138;0.0111903191427809;0.235;0.51194530957906;0.105344410491469;0.00636972304162824;0;0;10861.0668190949;70.9921710759882;2.71557600626439e-16;16
"L";4;"fc.L_rm.4";0.537526430931369;0.823;0.00408540088024051;0.00450052715089846;0.53233085605825;0.00139935124416349;0.7175;0.0898025612106915;0.10617201426025;0.016228163650226;0.00399477973007385;0.000292602118520025;10816.2391459853;26.1644979663761;1.47254134279845e-06;4
"Q";4;"fc.Q_rm.4";0.537840673247382;0.773;0.00335765288962259;0.00340135833409284;0.53215985011573;0.00690843242576832;0.622;0.321026478658693;0.0960816144639674;0.0126719225174442;0.00189393939393939;0.00267843477722177;10810.5721638995;20.497515880521;2.50401554850729e-05;3
"P";4;"fc.P_rm.4";0.538015387907223;0.85;0.00802552814453178;0.00413951907236514;0.53000626458863;0.000417429167423864;0.58;0.207889393668845;0.106378915202445;0.0218776353231896;0;0;10820.5137034481;30.4390554291367;1.73723726800938e-07;6
"LQ";4;"fc.LQ_rm.4";0.541656327518189;0.797;0.00720186231449976;0.000196613836244776;0.540359521598384;0.00302035311332971;0.663;0.161220346110533;0.10386427298192;0.00760765508152066;0.00189393939393939;0.00267843477722177;10803.2783591603;13.2037111413738;0.000960431944306204;4
"H";4;"fc.H_rm.4";0.568090513177024;0.901;0.0243047384190826;0.00118390785442407;0.515252668161842;0.0108597476696891;0.224;0.541643794388895;0.101556531703591;0.00101285348718471;0;0;10863.7799984827;73.7053504637861;6.9936282671771e-17;11
"L";4.5;"fc.L_rm.4.5";0.537206900395152;0.825;0.00337978190235266;0.00406420680100351;0.532164431145903;0.00043902709214245;0.614;0.216374675043084;0.108065953654189;0.0135497288730043;0.00778265851795264;0.00506426743592352;10816.614893972;26.5402459530487;1.22032317281502e-06;3
"Q";4.5;"fc.Q_rm.4.5";0.534923406232127;0.814;0.00367188468723534;0.00356887214856931;0.531763145074037;0.00663118256833472;0.6325;0.29486352775479;0.0960816144639674;0.0126719225174442;0.00189393939393939;0.00267843477722177;10814.3377693109;24.2631212919659;3.81018616426949e-06;3
"P";4.5;"fc.P_rm.4.5";0.537857351480336;0.846;0.00672648298375389;0.00387638605917357;0.529636330815822;0.00114404157867429;0.578;0.21920310216783;0.100076394194041;0.0129645246359642;0.00189393939393939;0.00267843477722177;10822.6991347809;32.6244867619171;5.82503787146928e-08;6
"LQ";4.5;"fc.LQ_rm.4.5";0.541128319070054;0.792;0.0068026432633862;0.00126489928041268;0.539836113257908;0.00385494365188331;0.696;0.179605122421383;0.101763432645786;0.00463661818577887;0;0;10805.6146552495;15.5400072305729;0.000298638878921907;4
"H";4.5;"fc.H_rm.4.5";0.560946127680416;0.307;0.0131930018735513;0.0186577221779899;0.508098808612784;0.0114534449792638;NA;NA;0.0587121212121212;0.0830314780938749;0;0;10864.9573071579;74.8826591390043;3.88197928813489e-17;6
"L";5;"fc.L_rm.5";0.53699272747686;0.796;0.00298685317954039;0.00403345857833092;0.53162950558647;0.000766671936763399;0.636;0.209303607231218;0.108065953654189;0.0135497288730043;0.00967659791189203;0.00774270221314529;10819.2235815555;29.1489335365386;3.31135350818504e-07;3
"Q";5;"fc.Q_rm.5";0.529818849982956;0.748;0.00397398734045745;0.00376459147753813;0.53152230574346;0.0065399243992874;0.631;0.305470129472589;0.0998694932518462;0.00731505296300064;0.00378787878787879;0.00535686955444354;10815.969102079;25.8944540600642;1.68541473307726e-06;2
"P";5;"fc.P_rm.5";0.537649483747672;0.816;0.00560485065298977;0.00346419016551568;0.529149798895717;0.00225875494595947;0.58;0.275771644662754;0.101970333587981;0.0102860898587424;0.00189393939393939;0.00267843477722177;10822.9993230697;32.9246750507791;5.01318457332532e-08;5
"LQ";5;"fc.LQ_rm.5";0.541015435907992;0.783;0.00678318592193855;0.00145870563927897;0.539540810018061;0.00365527343706965;0.6875;0.191625937701554;0.0998694932518462;0.00731505296300064;0.00189393939393939;0.00267843477722177;10806.1795953954;16.1049473764488;0.000225149585942529;3
"H";5;"fc.H_rm.5";0.561371829406898;0.234;0.000366514117371153;0.000518329235587489;0.503878017712196;0.00548434524371127;NA;NA;0.0132575757575758;0.0187490434405524;0;0;10880.8883786676;90.8137306486769;1.34792270928289e-20;8
