"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"H";4;"fc.H_rm.4";0.563069994749384;0.528;0.075965508913736;0.0262351932902066;0.512491874676367;0.0100616911566341;0.2225;0.234052344572747;0.0957446808510638;0.135403426184658;0.0265957446808511;0.0376120628290717;4650.4983502887;20.0484697668917;4.17357556036321e-05;5
"L";4.5;"fc.L_rm.4.5";0.546001958883638;0.343;0.0749186145257631;0.00276419792326461;0.484908090475412;0.00403972491149578;-0.037;0.0424264068711929;0.118765259853505;0.0175111899073055;0.0147366585280781;0.00924886790878812;4658.73488786603;28.2850073442187;6.79151822830352e-07;4
"Q";4.5;"fc.Q_rm.4.5";0.541819136475625;0.584;0.0594493099726559;0.0328995210473834;0.494617374458253;0.0230117923377309;-0.1135;0.0657609306503489;0.16829438437391;0.0177578263848732;0.0253749564004186;0.0242936930404168;4654.18317550191;23.7332949801003;6.61239291900358e-06;3
"P";4.5;"fc.P_rm.4.5";0.546165030897855;0.533;0.0726795388244505;0.000955410731858351;0.488217680995444;0.00126310503703296;-0.1005;0.0997020561473032;0.121642832228811;0.0366255169188009;0.00941750959190792;0.00172645534297378;4654.98457613783;24.534695616022;4.42931650954406e-06;4
"LQ";4.5;"fc.LQ_rm.4.5";0.559986772486773;0.1;0.0790113278689422;0.010109962874052;0.491974965031829;0.00460892443171342;-0.1015;0.0487903679018718;0.182595047087548;0.0727577608824665;0.0253749564004186;0.0242936930404168;4657.94766610973;27.497785587917;1.00672279664563e-06;6
"H";4.5;"fc.H_rm.4.5";0.563036673532857;0.528;0.069642394910665;0.0172929597106323;0.497938536321169;0.0306432196363588;0.05;0.545886435076015;0.0957446808510638;0.135403426184658;0.0159574468085106;0.022567237697443;4655.82042588313;25.3705453613156;2.91631377432736e-06;4
"L";5;"fc.L_rm.5";0.545533442384587;0.387;0.07565010209764;0.00490282204981469;0.483485091583349;0.00605734391763084;-0.018;0.107480230740355;0.124084408789676;0.00998877734149117;0.0106382978723404;0.0150448251316287;4660.64248420105;30.1926036792365;2.61660152197488e-07;4
"Q";5;"fc.Q_rm.5";0.541850438224484;0.514;0.0585818639885017;0.0355298676846963;0.494954642911147;0.0257918831510261;-0.121;0.0622253967444162;0.16829438437391;0.0177578263848732;0.0253749564004186;0.0242936930404168;4655.67970817084;25.2298276490319;3.12889300310008e-06;3
"P";5;"fc.P_rm.5";0.545072498889293;0.529;0.071658244931408;0.00280088651398119;0.488500601270531;0.00352916164281046;-0.1105;0.123743686707646;0.117544471573073;0.0308295596959604;0.0147366585280781;0.00924886790878812;4654.74165956504;24.2917790432311;5.00132847310425e-06;3
"LQ";5;"fc.LQ_rm.5";0.554399915182358;0.303;0.078833664297006;0.0111946792539412;0.487276236578658;0.0020438730832759;-0.0345;0.0332340187157677;0.171956749215208;0.0577129357508379;0.0306941053365888;0.0318161056062311;4660.26249350109;29.8126129792836;3.16410962445907e-07;6
"H";5;"fc.H_rm.5";0.563036673532857;0.527;0.0286977759465671;0.0405847839535796;0.509855625305334;0.0139379589724706;NA;NA;0;0;0;0;4661.38082498435;30.9309444625378;1.80887653759701e-07;3
