"species","dd long","dd lat","maturity"
"Prionace glauca",17.675,41.65,"Adult"
"Prionace glauca",17.675,41.65,"Adult"
"Prionace glauca",17.7,41.65,"Adult"
"Prionace glauca",17.7,41.65,"Adult"
"Prionace glauca",17.7,41.65,"Adult"
"Prionace glauca",17.725,41.65,"Adult"
"Prionace glauca",17.775,41.675,"Adult"
"Prionace glauca",17.775,41.675,"Adult"
"Prionace glauca",17.775,41.675,"Adult"
"Prionace glauca",17.775,41.675,"Adult"
"Prionace glauca",17.775,41.675,"Adult"
"Prionace glauca",17.775,41.7,"Adult"
"Prionace glauca",17.75,41.775,"Adult"
"Prionace glauca",17.7,41.825,"Adult"
"Prionace glauca",17.7,41.825,"Adult"
"Prionace glauca",17.7,41.825,"Adult"
"Prionace glauca",17.725,41.825,"Adult"
"Prionace glauca",17.725,41.825,"Adult"
"Prionace glauca",17.725,41.825,"Adult"
"Prionace glauca",17.7,41.825,"Adult"
"Prionace glauca",17.7,41.825,"Adult"
"Prionace glauca",17.675,41.85,"Adult"
"Prionace glauca",17.675,41.85,"Adult"
"Prionace glauca",17.675,41.85,"Adult"
"Prionace glauca",17.675,41.85,"Adult"
"Prionace glauca",17.675,41.85,"Adult"
"Prionace glauca",17.65,41.85,"Adult"
"Prionace glauca",17.625,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.575,41.825,"Adult"
"Prionace glauca",17.6,41.825,"Adult"
"Prionace glauca",17.6,41.825,"Adult"
"Prionace glauca",17.6,41.825,"Adult"
"Prionace glauca",17.625,41.8,"Adult"
"Prionace glauca",17.625,41.8,"Adult"
"Prionace glauca",17.625,41.8,"Adult"
"Prionace glauca",17.625,41.8,"Adult"
"Prionace glauca",17.625,41.8,"Adult"
"Prionace glauca",17.65,41.8,"Adult"
"Prionace glauca",17.675,41.75,"Adult"
"Prionace glauca",17.7,41.725,"Adult"
"Prionace glauca",17.7,41.725,"Adult"
"Prionace glauca",17.7,41.725,"Adult"
"Prionace glauca",17.7,41.7,"Adult"
"Prionace glauca",17.7,41.7,"Adult"
"Prionace glauca",17.725,41.675,"Adult"
"Prionace glauca",17.775,41.65,"Adult"
"Prionace glauca",17.8,41.625,"Adult"
"Prionace glauca",17.8,41.625,"Adult"
"Prionace glauca",17.8,41.625,"Adult"
"Prionace glauca",17.825,41.625,"Adult"
"Prionace glauca",17.825,41.625,"Adult"
"Prionace glauca",17.85,41.625,"Adult"
"Prionace glauca",17.85,41.625,"Adult"
"Prionace glauca",17.85,41.625,"Adult"
"Prionace glauca",17.875,41.625,"Adult"
"Prionace glauca",17.875,41.625,"Adult"
"Prionace glauca",17.875,41.625,"Adult"
"Prionace glauca",17.925,41.625,"Adult"
"Prionace glauca",17.95,41.6,"Adult"
"Prionace glauca",17.95,41.6,"Adult"
"Prionace glauca",17.95,41.6,"Adult"
"Prionace glauca",18,41.6,"Adult"
"Prionace glauca",18,41.6,"Adult"
"Prionace glauca",18.05,41.6,"Adult"
"Prionace glauca",18.1,41.575,"Adult"
"Prionace glauca",18.125,41.575,"Adult"
"Prionace glauca",18.125,41.575,"Adult"
"Prionace glauca",18.15,41.575,"Adult"
"Prionace glauca",18.15,41.575,"Adult"
"Prionace glauca",18.15,41.575,"Adult"
"Prionace glauca",18.15,41.55,"Adult"
"Prionace glauca",18.175,41.425,"Adult"
"Prionace glauca",18.175,41.375,"Adult"
"Prionace glauca",18.175,41.375,"Adult"
"Prionace glauca",18.175,41.375,"Adult"
"Prionace glauca",18.175,41.375,"Adult"
"Prionace glauca",18.175,41.375,"Adult"
"Prionace glauca",18.2,41.35,"Adult"
"Prionace glauca",18.2,41.3,"Adult"
"Prionace glauca",18.275,41.2,"Adult"
"Prionace glauca",18.3,41.15,"Adult"
"Prionace glauca",18.3,41.15,"Adult"
"Prionace glauca",18.3,41.15,"Adult"
"Prionace glauca",18.3,41.15,"Adult"
"Prionace glauca",18.3,41.15,"Adult"
"Prionace glauca",18.3,41.1,"Adult"
"Prionace glauca",18.325,41.025,"Adult"
"Prionace glauca",18.325,41.025,"Adult"
"Prionace glauca",18.325,41.025,"Adult"
"Prionace glauca",18.325,41,"Adult"
"Prionace glauca",18.35,41,"Adult"
"Prionace glauca",18.35,40.95,"Adult"
"Prionace glauca",18.4,40.875,"Adult"
"Prionace glauca",18.475,40.8,"Adult"
"Prionace glauca",18.475,40.8,"Adult"
"Prionace glauca",18.475,40.8,"Adult"
"Prionace glauca",18.55,40.725,"Adult"
"Prionace glauca",18.55,40.725,"Adult"
"Prionace glauca",18.6,40.7,"Adult"
"Prionace glauca",18.65,40.625,"Adult"
"Prionace glauca",18.825,40.6,"Adult"
"Prionace glauca",18.85,40.6,"Adult"
"Prionace glauca",18.85,40.6,"Adult"
"Prionace glauca",18.85,40.575,"Adult"
"Prionace glauca",18.85,40.575,"Adult"
"Prionace glauca",18.85,40.525,"Adult"
"Prionace glauca",18.85,40.375,"Adult"
"Prionace glauca",18.875,40.25,"Adult"
"Prionace glauca",18.875,40.25,"Adult"
"Prionace glauca",18.875,40.25,"Adult"
"Prionace glauca",18.85,40.2,"Adult"
"Prionace glauca",18.85,40.2,"Adult"
"Prionace glauca",18.825,40.125,"Adult"
"Prionace glauca",18.7,39.925,"Adult"
"Prionace glauca",18.675,39.875,"Adult"
"Prionace glauca",18.65,39.825,"Adult"
"Prionace glauca",18.65,39.825,"Adult"
"Prionace glauca",18.625,39.825,"Adult"
"Prionace glauca",18.625,39.85,"Adult"
"Prionace glauca",18.625,39.85,"Adult"
"Prionace glauca",18.625,39.825,"Adult"
"Prionace glauca",18.425,39.625,"Adult"
"Prionace glauca",18.375,39.6,"Adult"
"Prionace glauca",18.375,39.6,"Adult"
"Prionace glauca",18.3,39.575,"Adult"
"Prionace glauca",18.275,39.575,"Adult"
"Prionace glauca",18.275,39.575,"Adult"
"Prionace glauca",18.175,39.55,"Adult"
"Prionace glauca",18.05,39.4,"Adult"
"Prionace glauca",18.025,39.4,"Adult"
"Prionace glauca",18.025,39.4,"Adult"
"Prionace glauca",17.95,39.4,"Adult"
"Prionace glauca",17.95,39.4,"Adult"
"Prionace glauca",17.875,39.4,"Adult"
"Prionace glauca",17.725,39.375,"Adult"
"Prionace glauca",17.625,39.35,"Adult"
"Prionace glauca",17.6,39.35,"Adult"
"Prionace glauca",17.6,39.35,"Adult"
"Prionace glauca",17.575,39.35,"Adult"
"Prionace glauca",17.575,39.35,"Adult"
"Prionace glauca",17.55,39.325,"Adult"
"Prionace glauca",17.5,39.3,"Adult"
"Prionace glauca",17.425,39.225,"Adult"
"Prionace glauca",17.4,39.175,"Adult"
"Prionace glauca",17.375,39.15,"Adult"
"Prionace glauca",17.375,39.15,"Adult"
"Prionace glauca",17.375,39.15,"Adult"
"Prionace glauca",17.375,39.15,"Adult"
"Prionace glauca",17.375,39.15,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.375,39.05,"Adult"
"Prionace glauca",17.325,38.95,"Adult"
"Prionace glauca",17.3,38.875,"Adult"
"Prionace glauca",17.25,38.825,"Adult"
"Prionace glauca",17.25,38.825,"Adult"
"Prionace glauca",17.25,38.825,"Adult"
"Prionace glauca",17.25,38.825,"Adult"
"Prionace glauca",17.175,38.775,"Adult"
"Prionace glauca",17.175,38.775,"Adult"
"Prionace glauca",17.175,38.775,"Adult"
"Prionace glauca",17.175,38.75,"Adult"
"Prionace glauca",17.15,38.75,"Adult"
"Prionace glauca",17.15,38.725,"Adult"
"Prionace glauca",17.125,38.65,"Adult"
"Prionace glauca",17.125,38.6,"Adult"
"Prionace glauca",17.1,38.575,"Adult"
"Prionace glauca",17.1,38.575,"Adult"
"Prionace glauca",17.1,38.55,"Adult"
"Prionace glauca",17.1,38.55,"Adult"
"Prionace glauca",17.1,38.55,"Adult"
"Prionace glauca",17.1,38.55,"Adult"
"Prionace glauca",17.1,38.5,"Adult"
"Prionace glauca",17.075,38.475,"Adult"
"Prionace glauca",17.075,38.475,"Adult"
"Prionace glauca",17.075,38.475,"Adult"
"Prionace glauca",17.075,38.475,"Adult"
"Prionace glauca",17.05,38.425,"Adult"
"Prionace glauca",17.025,38.375,"Adult"
"Prionace glauca",17,38.35,"Adult"
"Prionace glauca",17,38.35,"Adult"
"Prionace glauca",17,38.35,"Adult"
"Prionace glauca",17,38.35,"Adult"
"Prionace glauca",17,38.35,"Adult"
"Prionace glauca",16.975,38.325,"Adult"
"Prionace glauca",16.95,38.3,"Adult"
"Prionace glauca",16.925,38.275,"Adult"
"Prionace glauca",16.925,38.275,"Adult"
"Prionace glauca",16.925,38.275,"Adult"
"Prionace glauca",16.925,38.275,"Adult"
"Prionace glauca",16.925,38.275,"Adult"
"Prionace glauca",16.875,38.275,"Adult"
"Prionace glauca",16.85,38.275,"Adult"
"Prionace glauca",16.85,38.275,"Adult"
"Prionace glauca",16.85,38.275,"Adult"
"Prionace glauca",16.85,38.275,"Adult"
"Prionace glauca",16.85,38.275,"Adult"
"Prionace glauca",16.85,38.275,"Adult"
"Prionace glauca",16.85,38.275,"Adult"
"Prionace glauca",16.85,38.275,"Adult"
"Prionace glauca",16.85,38.25,"Adult"
"Prionace glauca",16.85,38.25,"Adult"
"Prionace glauca",16.85,38.25,"Adult"
"Prionace glauca",16.85,38.25,"Adult"
"Prionace glauca",16.85,38.25,"Adult"
"Prionace glauca",16.825,38.25,"Adult"
"Prionace glauca",16.8,38.275,"Adult"
"Prionace glauca",16.75,38.275,"Adult"
"Prionace glauca",16.75,38.275,"Adult"
"Prionace glauca",16.725,38.3,"Adult"
"Prionace glauca",16.725,38.3,"Adult"
"Prionace glauca",16.675,38.3,"Adult"
"Prionace glauca",16.675,38.3,"Adult"
"Prionace glauca",17.4,41.125,"Adult"
"Prionace glauca",17.4,41.125,"Adult"
"Prionace glauca",17.575,41.1,"Adult"
"Prionace glauca",17.575,41.1,"Adult"
"Prionace glauca",17.575,41.1,"Adult"
"Prionace glauca",17.625,41.075,"Adult"
"Prionace glauca",17.625,41.075,"Adult"
"Prionace glauca",17.65,41.075,"Adult"
"Prionace glauca",17.65,41.075,"Adult"
"Prionace glauca",17.7,41.075,"Adult"
"Prionace glauca",17.7,41.075,"Adult"
"Prionace glauca",17.75,41.075,"Adult"
"Prionace glauca",17.875,40.975,"Adult"
"Prionace glauca",17.925,40.9,"Adult"
"Prionace glauca",17.925,40.9,"Adult"
"Prionace glauca",17.975,40.9,"Adult"
"Prionace glauca",17.975,40.9,"Adult"
"Prionace glauca",17.975,40.9,"Adult"
"Prionace glauca",18.125,40.85,"Adult"
"Prionace glauca",18.275,40.7,"Adult"
"Prionace glauca",18.35,40.625,"Adult"
"Prionace glauca",18.35,40.625,"Adult"
"Prionace glauca",18.35,40.625,"Adult"
"Prionace glauca",18.35,40.625,"Adult"
"Prionace glauca",18.35,40.625,"Adult"
"Prionace glauca",18.4,40.55,"Adult"
"Prionace glauca",18.575,40.325,"Adult"
"Prionace glauca",18.625,40.175,"Adult"
"Prionace glauca",18.625,40.075,"Adult"
"Prionace glauca",18.625,40.075,"Adult"
"Prionace glauca",18.625,40.075,"Adult"
"Prionace glauca",18.625,40.075,"Adult"
"Prionace glauca",18.625,40.025,"Adult"
"Prionace glauca",18.625,40.025,"Adult"
"Prionace glauca",18.625,40,"Adult"
"Prionace glauca",18.625,40,"Adult"
"Prionace glauca",18.625,40,"Adult"
"Prionace glauca",18.625,39.875,"Adult"
"Prionace glauca",18.6,39.775,"Adult"
"Prionace glauca",18.6,39.775,"Adult"
"Prionace glauca",18.6,39.775,"Adult"
"Prionace glauca",18.6,39.8,"Adult"
"Prionace glauca",18.6,39.8,"Adult"
"Prionace glauca",18.6,39.8,"Adult"
"Prionace glauca",18.55,39.7,"Adult"
"Prionace glauca",18.475,39.625,"Adult"
"Prionace glauca",18.4,39.6,"Adult"
"Prionace glauca",18.35,39.6,"Adult"
"Prionace glauca",18.275,39.575,"Adult"
"Prionace glauca",18.2,39.55,"Adult"
"Prionace glauca",18.2,39.55,"Adult"
"Prionace glauca",18.2,39.55,"Adult"
"Prionace glauca",18.175,39.55,"Adult"
"Prionace glauca",18.175,39.55,"Adult"
"Prionace glauca",18.175,39.55,"Adult"
"Prionace glauca",18.1,39.475,"Adult"
"Prionace glauca",18.075,39.425,"Adult"
"Prionace glauca",18.075,39.425,"Adult"
"Prionace glauca",18.075,39.425,"Adult"
"Prionace glauca",18.075,39.425,"Adult"
"Prionace glauca",18.075,39.425,"Adult"
"Prionace glauca",18.05,39.425,"Adult"
"Prionace glauca",18,39.4,"Adult"
"Prionace glauca",17.95,39.375,"Adult"
"Prionace glauca",17.95,39.375,"Adult"
"Prionace glauca",17.95,39.375,"Adult"
"Prionace glauca",17.95,39.375,"Adult"
"Prionace glauca",17.95,39.375,"Adult"
"Prionace glauca",17.95,39.375,"Adult"
"Prionace glauca",17.9,39.35,"Adult"
"Prionace glauca",17.875,39.35,"Adult"
"Prionace glauca",17.875,39.35,"Adult"
"Prionace glauca",17.875,39.35,"Adult"
"Prionace glauca",17.875,39.35,"Adult"
"Prionace glauca",17.875,39.35,"Adult"
"Prionace glauca",17.875,39.35,"Adult"
"Prionace glauca",17.825,39.325,"Adult"
"Prionace glauca",17.8,39.325,"Adult"
"Prionace glauca",17.725,39.3,"Adult"
"Prionace glauca",17.675,39.3,"Adult"
"Prionace glauca",17.675,39.3,"Adult"
"Prionace glauca",17.675,39.3,"Adult"
"Prionace glauca",17.675,39.3,"Adult"
"Prionace glauca",17.65,39.275,"Adult"
"Prionace glauca",17.625,39.25,"Adult"
"Prionace glauca",17.6,39.225,"Adult"
"Prionace glauca",17.6,39.225,"Adult"
"Prionace glauca",17.6,39.225,"Adult"
"Prionace glauca",17.6,39.225,"Adult"
"Prionace glauca",17.6,39.225,"Adult"
"Prionace glauca",17.575,39.2,"Adult"
"Prionace glauca",17.525,39.175,"Adult"
"Prionace glauca",17.5,39.175,"Adult"
"Prionace glauca",17.5,39.175,"Adult"
"Prionace glauca",17.5,39.175,"Adult"
"Prionace glauca",17.5,39.175,"Adult"
"Prionace glauca",17.5,39.175,"Adult"
"Prionace glauca",17.45,39.15,"Adult"
"Prionace glauca",17.45,39.15,"Adult"
"Prionace glauca",17.45,39.15,"Adult"
"Prionace glauca",17.45,39.15,"Adult"
"Prionace glauca",17.45,39.15,"Adult"
"Prionace glauca",17.425,39.15,"Adult"
"Prionace glauca",17.4,39.125,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.375,39.1,"Adult"
"Prionace glauca",17.35,39.075,"Adult"
"Prionace glauca",17.3,39.025,"Adult"
"Prionace glauca",17.2,38.95,"Adult"
"Prionace glauca",17.2,38.95,"Adult"
"Prionace glauca",17.2,38.95,"Adult"
"Prionace glauca",17.2,38.95,"Adult"
"Prionace glauca",17.2,38.95,"Adult"
"Prionace glauca",17.2,38.95,"Adult"
"Prionace glauca",17.15,38.925,"Adult"
"Prionace glauca",17.15,38.925,"Adult"
"Prionace glauca",17.15,38.925,"Adult"
"Prionace glauca",17.15,38.925,"Adult"
"Prionace glauca",17.15,38.925,"Adult"
"Prionace glauca",17.15,38.925,"Adult"
"Prionace glauca",17.125,38.9,"Adult"
"Prionace glauca",17.125,38.9,"Adult"
"Prionace glauca",17.125,38.9,"Adult"
"Prionace glauca",17.125,38.9,"Adult"
"Prionace glauca",17.125,38.9,"Adult"
"Prionace glauca",17.125,38.9,"Adult"
"Prionace glauca",17.125,38.9,"Adult"
"Prionace glauca",17.1,38.875,"Adult"
"Prionace glauca",17.1,38.875,"Adult"
"Prionace glauca",17.1,38.875,"Adult"
"Prionace glauca",17.1,38.875,"Adult"
"Prionace glauca",17.1,38.875,"Adult"
"Prionace glauca",17.1,38.875,"Adult"
"Prionace glauca",17.1,38.875,"Adult"
"Prionace glauca",17.1,38.875,"Adult"
"Prionace glauca",17.075,38.85,"Adult"
"Prionace glauca",17.075,38.85,"Adult"
"Prionace glauca",17.075,38.85,"Adult"
"Prionace glauca",17.075,38.85,"Adult"
"Prionace glauca",17.075,38.85,"Adult"
"Prionace glauca",17.05,38.85,"Adult"
"Prionace glauca",17.05,38.85,"Adult"
"Prionace glauca",17.05,38.85,"Adult"
"Prionace glauca",17.05,38.85,"Adult"
"Prionace glauca",17.05,38.85,"Adult"
"Prionace glauca",17.05,38.85,"Adult"
"Prionace glauca",17.025,38.825,"Adult"
"Prionace glauca",17.025,38.825,"Adult"
"Prionace glauca",17.025,38.825,"Adult"
"Prionace glauca",17,38.825,"Adult"
"Prionace glauca",17,38.825,"Adult"
"Prionace glauca",17,38.825,"Adult"
"Prionace glauca",17,38.825,"Adult"
"Prionace glauca",16.975,38.8,"Adult"
"Prionace glauca",16.975,38.8,"Adult"
"Prionace glauca",16.975,38.8,"Adult"
"Prionace glauca",16.975,38.8,"Adult"
"Prionace glauca",16.975,38.8,"Adult"
"Prionace glauca",16.975,38.8,"Adult"
"Prionace glauca",16.95,38.775,"Adult"
"Prionace glauca",16.925,38.75,"Adult"
"Prionace glauca",16.925,38.75,"Adult"
"Prionace glauca",16.925,38.75,"Adult"
"Prionace glauca",16.925,38.75,"Adult"
"Prionace glauca",16.925,38.75,"Adult"
"Prionace glauca",16.925,38.75,"Adult"
"Prionace glauca",16.925,38.7,"Adult"
"Prionace glauca",16.9,38.675,"Adult"
"Prionace glauca",16.9,38.675,"Adult"
"Prionace glauca",16.9,38.675,"Adult"
"Prionace glauca",16.9,38.675,"Adult"
"Prionace glauca",16.9,38.675,"Adult"
"Prionace glauca",16.9,38.65,"Adult"
"Prionace glauca",16.9,38.65,"Adult"
"Prionace glauca",16.9,38.625,"Adult"
"Prionace glauca",16.9,38.625,"Adult"
"Prionace glauca",16.9,38.625,"Adult"
"Prionace glauca",16.9,38.625,"Adult"
"Prionace glauca",16.9,38.625,"Adult"
"Prionace glauca",16.9,38.625,"Adult"
"Prionace glauca",16.9,38.625,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.6,"Adult"
"Prionace glauca",16.875,38.575,"Adult"
"Prionace glauca",16.85,38.575,"Adult"
"Prionace glauca",16.85,38.55,"Adult"
"Prionace glauca",16.85,38.55,"Adult"
"Prionace glauca",16.85,38.55,"Adult"
"Prionace glauca",16.85,38.55,"Adult"
"Prionace glauca",16.85,38.55,"Adult"
"Prionace glauca",16.85,38.55,"Adult"
"Prionace glauca",16.825,38.525,"Adult"
"Prionace glauca",16.825,38.475,"Adult"
"Prionace glauca",16.8,38.425,"Adult"
"Prionace glauca",16.75,38.375,"Adult"
"Prionace glauca",16.75,38.375,"Adult"
"Prionace glauca",16.75,38.375,"Adult"
"Prionace glauca",16.75,38.375,"Adult"
"Prionace glauca",16.75,38.375,"Adult"
"Prionace glauca",16.7,38.3,"Adult"
"Prionace glauca",16.7,38.3,"Adult"
"Prionace glauca",16.7,38.3,"Adult"
"Prionace glauca",16.7,38.3,"Adult"
"Prionace glauca",16.7,38.3,"Adult"
"Prionace glauca",16.675,38.275,"Adult"
"Prionace glauca",16.65,38.225,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.2,"Adult"
"Prionace glauca",16.65,38.175,"Adult"
"Prionace glauca",16.65,38.175,"Adult"
"Prionace glauca",16.65,38.175,"Adult"
"Prionace glauca",16.65,38.175,"Adult"
"Prionace glauca",16.65,38.175,"Adult"
"Prionace glauca",16.65,38.175,"Adult"
"Prionace glauca",16.65,38.175,"Adult"
"Prionace glauca",16.625,38.175,"Adult"
"Prionace glauca",16.625,38.175,"Adult"
"Prionace glauca",16.625,38.175,"Adult"
"Prionace glauca",16.625,38.175,"Adult"
"Prionace glauca",16.625,38.175,"Adult"
"Prionace glauca",16.625,38.175,"Adult"
"Prionace glauca",16.625,38.15,"Adult"
"Prionace glauca",16.625,38.15,"Adult"
"Prionace glauca",16.625,38.15,"Adult"
"Prionace glauca",16.625,38.15,"Adult"
"Prionace glauca",16.625,38.15,"Adult"
"Prionace glauca",16.625,38.15,"Adult"
"Prionace glauca",16.625,38.15,"Adult"
"Prionace glauca",16.625,38.125,"Adult"
"Prionace glauca",16.625,38.125,"Adult"
"Prionace glauca",16.625,38.125,"Adult"
"Prionace glauca",16.625,38.125,"Adult"
"Prionace glauca",16.625,38.125,"Adult"
"Prionace glauca",16.625,38.125,"Adult"
