"species","dd long","dd lat","maturity"
"Prionace glauca",12.95,45.15833333,"Juvenile"
"Prionace glauca",12.67638889,44.26638889,"Juvenile"
"Prionace glauca",12.67638889,44.26638889,"Juvenile"
"Prionace glauca",12.67638889,44.26638889,"Juvenile"
"Prionace glauca",12.67638889,44.26638889,"Juvenile"
"Prionace glauca",12.67638889,44.26638889,"Juvenile"
"Prionace glauca",12.67638889,44.26638889,"Juvenile"
"Prionace glauca",12.67638889,44.26638889,"Juvenile"
"Prionace glauca",12.67638889,44.26638889,"Juvenile"
"Prionace glauca",12.56773333,45.02711667,"Juvenile"
"Prionace glauca",12.7808,45.24121667,"Juvenile"
"Prionace glauca",12.59051667,45.03513333,"Juvenile"
"Prionace glauca",12.64403333,44.97408333,"Juvenile"
"Prionace glauca",12.65211667,44.88903333,"Juvenile"
"Prionace glauca",12.59338333,44.96666667,"Juvenile"
"Prionace glauca",12.7411,44.71366667,"Juvenile"
"Prionace glauca",12.59051667,45.03513333,"Juvenile"
"Prionace glauca",12.59051667,45.03513333,"Juvenile"
"Prionace glauca",12.62676667,45.04558333,"Juvenile"
"Prionace glauca",12.79416667,45.00083333,"Juvenile"
"Prionace glauca",12.64091667,44.97138333,"Juvenile"
"Prionace glauca",12.48138333,44.65086667,"Juvenile"
"Prionace glauca",12.63828333,44.94371667,"Juvenile"
"Prionace glauca",13.66583333,43.74001667,"Juvenile"
"Prionace glauca",13.3875,45.49111111,"Juvenile"
"Prionace glauca",12.8303,44.85995,"Juvenile"
"Prionace glauca",12.63846667,44.98826667,"Juvenile"
"Prionace glauca",12.94588333,45.34196667,"Juvenile"
"Prionace glauca",12.94588333,45.34196667,"Juvenile"
"Prionace glauca",12.94588333,45.34196667,"Juvenile"
"Prionace glauca",13.20031667,45.33263333,"Juvenile"
"Prionace glauca",13.13431667,45.1876,"Juvenile"
"Prionace glauca",12.91528333,45.26161667,"Juvenile"
"Prionace glauca",12.91528333,45.26161667,"Juvenile"
